"","metaanalysisid","site","n1","n2","y1","y2","ZI_study","zi_rate","n_study","b0","b1"
"422",43,2,50,50,2,1,0,0.25,10,-3.929,-3.929
"423",43,3,50,50,2,1,0,0.25,10,-3.929,-3.929
"424",43,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"425",43,5,50,50,6,1,0,0.25,10,-3.929,-3.929
"426",43,6,50,50,1,1,0,0.25,10,-3.929,-3.929
"427",43,7,50,50,0,0,1,0.25,10,-3.929,-3.929
"428",43,8,50,50,0,0,0,0.25,10,-3.929,-3.929
"429",43,9,50,50,2,1,0,0.25,10,-3.929,-3.929
"430",43,10,50,50,1,2,0,0.25,10,-3.929,-3.929
"431",44,1,50,50,3,3,0,0.25,10,-3.929,-3.929
"432",44,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"433",44,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"434",44,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"435",44,5,50,50,0,0,1,0.25,10,-3.929,-3.929
"436",44,6,50,50,0,2,0,0.25,10,-3.929,-3.929
"437",44,7,50,50,1,2,0,0.25,10,-3.929,-3.929
"438",44,8,50,50,1,2,0,0.25,10,-3.929,-3.929
"439",44,9,50,50,1,0,0,0.25,10,-3.929,-3.929
"440",44,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"441",45,1,50,50,3,2,0,0.25,10,-3.929,-3.929
"442",45,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"443",45,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"444",45,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"445",45,5,50,50,1,2,0,0.25,10,-3.929,-3.929
"446",45,6,50,50,1,2,0,0.25,10,-3.929,-3.929
"447",45,7,50,50,3,0,0,0.25,10,-3.929,-3.929
"448",45,8,50,50,2,0,0,0.25,10,-3.929,-3.929
"449",45,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"450",45,10,50,50,1,1,0,0.25,10,-3.929,-3.929
"451",46,1,50,50,0,2,0,0.25,10,-3.929,-3.929
"452",46,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"453",46,3,50,50,3,1,0,0.25,10,-3.929,-3.929
"454",46,4,50,50,0,6,0,0.25,10,-3.929,-3.929
"455",46,5,50,50,0,0,1,0.25,10,-3.929,-3.929
"456",46,6,50,50,1,1,0,0.25,10,-3.929,-3.929
"457",46,7,50,50,0,1,0,0.25,10,-3.929,-3.929
"458",46,8,50,50,2,1,0,0.25,10,-3.929,-3.929
"459",46,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"460",46,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"461",47,1,50,50,1,2,0,0.25,10,-3.929,-3.929
"462",47,2,50,50,1,1,0,0.25,10,-3.929,-3.929
"463",47,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"464",47,4,50,50,0,0,1,0.25,10,-3.929,-3.929
"465",47,5,50,50,1,3,0,0.25,10,-3.929,-3.929
"466",47,6,50,50,1,1,0,0.25,10,-3.929,-3.929
"467",47,7,50,50,0,0,0,0.25,10,-3.929,-3.929
"468",47,8,50,50,0,0,1,0.25,10,-3.929,-3.929
"469",47,9,50,50,1,2,0,0.25,10,-3.929,-3.929
"470",47,10,50,50,1,1,0,0.25,10,-3.929,-3.929
"471",48,1,50,50,0,0,1,0.25,10,-3.929,-3.929
"472",48,2,50,50,1,1,0,0.25,10,-3.929,-3.929
"473",48,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"474",48,4,50,50,0,0,1,0.25,10,-3.929,-3.929
"475",48,5,50,50,2,0,0,0.25,10,-3.929,-3.929
"476",48,6,50,50,0,0,0,0.25,10,-3.929,-3.929
"477",48,7,50,50,2,6,0,0.25,10,-3.929,-3.929
"478",48,8,50,50,3,3,0,0.25,10,-3.929,-3.929
"479",48,9,50,50,1,0,0,0.25,10,-3.929,-3.929
"480",48,10,50,50,0,1,0,0.25,10,-3.929,-3.929
"481",49,1,50,50,1,1,0,0.25,10,-3.929,-3.929
"482",49,2,50,50,0,0,0,0.25,10,-3.929,-3.929
"483",49,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"484",49,4,50,50,2,0,0,0.25,10,-3.929,-3.929
"485",49,5,50,50,0,1,0,0.25,10,-3.929,-3.929
"486",49,6,50,50,3,1,0,0.25,10,-3.929,-3.929
"487",49,7,50,50,1,4,0,0.25,10,-3.929,-3.929
"488",49,8,50,50,0,0,1,0.25,10,-3.929,-3.929
"489",49,9,50,50,0,0,0,0.25,10,-3.929,-3.929
"490",49,10,50,50,0,1,0,0.25,10,-3.929,-3.929
"491",50,1,50,50,1,1,0,0.25,10,-3.929,-3.929
"492",50,2,50,50,5,4,0,0.25,10,-3.929,-3.929
"493",50,3,50,50,1,3,0,0.25,10,-3.929,-3.929
"494",50,4,50,50,0,0,1,0.25,10,-3.929,-3.929
"495",50,5,50,50,4,1,0,0.25,10,-3.929,-3.929
"496",50,6,50,50,0,0,0,0.25,10,-3.929,-3.929
"497",50,7,50,50,2,2,0,0.25,10,-3.929,-3.929
"498",50,8,50,50,1,0,0,0.25,10,-3.929,-3.929
"499",50,9,50,50,0,0,0,0.25,10,-3.929,-3.929
"500",50,10,50,50,1,3,0,0.25,10,-3.929,-3.929
"501",51,1,50,50,0,0,1,0.25,10,-3.929,-3.929
"502",51,2,50,50,2,0,0,0.25,10,-3.929,-3.929
"503",51,3,50,50,5,1,0,0.25,10,-3.929,-3.929
"504",51,4,50,50,1,0,0,0.25,10,-3.929,-3.929
"505",51,5,50,50,1,2,0,0.25,10,-3.929,-3.929
"506",51,6,50,50,4,5,0,0.25,10,-3.929,-3.929
"507",51,7,50,50,3,2,0,0.25,10,-3.929,-3.929
"508",51,8,50,50,0,0,0,0.25,10,-3.929,-3.929
"509",51,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"510",51,10,50,50,0,0,0,0.25,10,-3.929,-3.929
"511",52,1,50,50,1,0,0,0.25,10,-3.929,-3.929
"512",52,2,50,50,1,1,0,0.25,10,-3.929,-3.929
"513",52,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"514",52,4,50,50,1,2,0,0.25,10,-3.929,-3.929
"515",52,5,50,50,0,0,1,0.25,10,-3.929,-3.929
"516",52,6,50,50,0,3,0,0.25,10,-3.929,-3.929
"517",52,7,50,50,1,1,0,0.25,10,-3.929,-3.929
"518",52,8,50,50,1,2,0,0.25,10,-3.929,-3.929
"519",52,9,50,50,0,0,0,0.25,10,-3.929,-3.929
"520",52,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"521",53,1,50,50,2,4,0,0.25,10,-3.929,-3.929
"522",53,2,50,50,4,1,0,0.25,10,-3.929,-3.929
"523",53,3,50,50,0,1,0,0.25,10,-3.929,-3.929
"524",53,4,50,50,1,3,0,0.25,10,-3.929,-3.929
"525",53,5,50,50,0,0,1,0.25,10,-3.929,-3.929
"526",53,6,50,50,4,3,0,0.25,10,-3.929,-3.929
"527",53,7,50,50,6,3,0,0.25,10,-3.929,-3.929
"528",53,8,50,50,1,0,0,0.25,10,-3.929,-3.929
"529",53,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"530",53,10,50,50,3,1,0,0.25,10,-3.929,-3.929
"531",54,1,50,50,0,0,0,0.25,10,-3.929,-3.929
"532",54,2,50,50,0,1,0,0.25,10,-3.929,-3.929
"533",54,3,50,50,2,4,0,0.25,10,-3.929,-3.929
"534",54,4,50,50,2,2,0,0.25,10,-3.929,-3.929
"535",54,5,50,50,1,0,0,0.25,10,-3.929,-3.929
"536",54,6,50,50,5,11,0,0.25,10,-3.929,-3.929
"537",54,7,50,50,1,0,0,0.25,10,-3.929,-3.929
"538",54,8,50,50,1,1,0,0.25,10,-3.929,-3.929
"539",54,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"540",54,10,50,50,0,1,0,0.25,10,-3.929,-3.929
"541",55,1,50,50,1,2,0,0.25,10,-3.929,-3.929
"542",55,2,50,50,5,5,0,0.25,10,-3.929,-3.929
"543",55,3,50,50,1,2,0,0.25,10,-3.929,-3.929
"544",55,4,50,50,1,5,0,0.25,10,-3.929,-3.929
"545",55,5,50,50,1,4,0,0.25,10,-3.929,-3.929
"546",55,6,50,50,0,0,1,0.25,10,-3.929,-3.929
"547",55,7,50,50,1,1,0,0.25,10,-3.929,-3.929
"548",55,8,50,50,0,0,0,0.25,10,-3.929,-3.929
"549",55,9,50,50,0,1,0,0.25,10,-3.929,-3.929
"550",55,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"551",56,1,50,50,4,2,0,0.25,10,-3.929,-3.929
"552",56,2,50,50,0,1,0,0.25,10,-3.929,-3.929
"553",56,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"554",56,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"555",56,5,50,50,1,3,0,0.25,10,-3.929,-3.929
"556",56,6,50,50,0,0,0,0.25,10,-3.929,-3.929
"557",56,7,50,50,15,5,0,0.25,10,-3.929,-3.929
"558",56,8,50,50,3,1,0,0.25,10,-3.929,-3.929
"559",56,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"560",56,10,50,50,1,2,0,0.25,10,-3.929,-3.929
"561",57,1,50,50,1,1,0,0.25,10,-3.929,-3.929
"562",57,2,50,50,1,3,0,0.25,10,-3.929,-3.929
"563",57,3,50,50,9,14,0,0.25,10,-3.929,-3.929
"564",57,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"565",57,5,50,50,3,1,0,0.25,10,-3.929,-3.929
"566",57,6,50,50,2,2,0,0.25,10,-3.929,-3.929
"567",57,7,50,50,0,0,1,0.25,10,-3.929,-3.929
"568",57,8,50,50,1,1,0,0.25,10,-3.929,-3.929
"569",57,9,50,50,0,0,0,0.25,10,-3.929,-3.929
"570",57,10,50,50,2,5,0,0.25,10,-3.929,-3.929
"571",58,1,50,50,7,1,0,0.25,10,-3.929,-3.929
"572",58,2,50,50,1,3,0,0.25,10,-3.929,-3.929
"573",58,3,50,50,1,4,0,0.25,10,-3.929,-3.929
"574",58,4,50,50,3,1,0,0.25,10,-3.929,-3.929
"575",58,5,50,50,0,0,1,0.25,10,-3.929,-3.929
"576",58,6,50,50,1,1,0,0.25,10,-3.929,-3.929
"577",58,7,50,50,0,0,1,0.25,10,-3.929,-3.929
"578",58,8,50,50,3,4,0,0.25,10,-3.929,-3.929
"579",58,9,50,50,1,2,0,0.25,10,-3.929,-3.929
"580",58,10,50,50,2,6,0,0.25,10,-3.929,-3.929
"581",59,1,50,50,0,0,1,0.25,10,-3.929,-3.929
"582",59,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"583",59,3,50,50,0,0,0,0.25,10,-3.929,-3.929
"584",59,4,50,50,0,0,1,0.25,10,-3.929,-3.929
"585",59,5,50,50,0,1,0,0.25,10,-3.929,-3.929
"586",59,6,50,50,0,1,0,0.25,10,-3.929,-3.929
"587",59,7,50,50,0,1,0,0.25,10,-3.929,-3.929
"588",59,8,50,50,1,0,0,0.25,10,-3.929,-3.929
"589",59,9,50,50,3,1,0,0.25,10,-3.929,-3.929
"590",59,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"591",60,1,50,50,0,3,0,0.25,10,-3.929,-3.929
"592",60,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"593",60,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"594",60,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"595",60,5,50,50,1,1,0,0.25,10,-3.929,-3.929
"596",60,6,50,50,1,2,0,0.25,10,-3.929,-3.929
"597",60,7,50,50,1,1,0,0.25,10,-3.929,-3.929
"598",60,8,50,50,0,0,0,0.25,10,-3.929,-3.929
"599",60,9,50,50,3,1,0,0.25,10,-3.929,-3.929
"600",60,10,50,50,0,0,0,0.25,10,-3.929,-3.929
"601",61,1,50,50,1,0,0,0.25,10,-3.929,-3.929
"602",61,2,50,50,5,1,0,0.25,10,-3.929,-3.929
"603",61,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"604",61,4,50,50,0,0,1,0.25,10,-3.929,-3.929
"605",61,5,50,50,0,0,1,0.25,10,-3.929,-3.929
"606",61,6,50,50,0,2,0,0.25,10,-3.929,-3.929
"607",61,7,50,50,2,1,0,0.25,10,-3.929,-3.929
"608",61,8,50,50,2,1,0,0.25,10,-3.929,-3.929
"609",61,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"610",61,10,50,50,0,1,0,0.25,10,-3.929,-3.929
"611",62,1,50,50,6,1,0,0.25,10,-3.929,-3.929
"612",62,2,50,50,4,1,0,0.25,10,-3.929,-3.929
"613",62,3,50,50,2,2,0,0.25,10,-3.929,-3.929
"614",62,4,50,50,1,0,0,0.25,10,-3.929,-3.929
"615",62,5,50,50,1,5,0,0.25,10,-3.929,-3.929
"616",62,6,50,50,2,1,0,0.25,10,-3.929,-3.929
"617",62,7,50,50,2,1,0,0.25,10,-3.929,-3.929
"618",62,8,50,50,1,0,0,0.25,10,-3.929,-3.929
"619",62,9,50,50,2,1,0,0.25,10,-3.929,-3.929
"620",62,10,50,50,0,1,0,0.25,10,-3.929,-3.929
"621",63,1,50,50,0,0,1,0.25,10,-3.929,-3.929
"622",63,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"623",63,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"624",63,4,50,50,2,0,0,0.25,10,-3.929,-3.929
"625",63,5,50,50,1,0,0,0.25,10,-3.929,-3.929
"626",63,6,50,50,0,0,1,0.25,10,-3.929,-3.929
"627",63,7,50,50,1,3,0,0.25,10,-3.929,-3.929
"628",63,8,50,50,1,1,0,0.25,10,-3.929,-3.929
"629",63,9,50,50,1,3,0,0.25,10,-3.929,-3.929
"630",63,10,50,50,1,0,0,0.25,10,-3.929,-3.929
"631",64,1,50,50,1,0,0,0.25,10,-3.929,-3.929
"632",64,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"633",64,3,50,50,3,3,0,0.25,10,-3.929,-3.929
"634",64,4,50,50,0,0,1,0.25,10,-3.929,-3.929
"635",64,5,50,50,2,1,0,0.25,10,-3.929,-3.929
"636",64,6,50,50,1,0,0,0.25,10,-3.929,-3.929
"637",64,7,50,50,2,1,0,0.25,10,-3.929,-3.929
"638",64,8,50,50,1,1,0,0.25,10,-3.929,-3.929
"639",64,9,50,50,1,1,0,0.25,10,-3.929,-3.929
"640",64,10,50,50,1,1,0,0.25,10,-3.929,-3.929
"641",65,1,50,50,1,0,0,0.25,10,-3.929,-3.929
"642",65,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"643",65,3,50,50,3,0,0,0.25,10,-3.929,-3.929
"644",65,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"645",65,5,50,50,3,1,0,0.25,10,-3.929,-3.929
"646",65,6,50,50,1,1,0,0.25,10,-3.929,-3.929
"647",65,7,50,50,3,2,0,0.25,10,-3.929,-3.929
"648",65,8,50,50,0,1,0,0.25,10,-3.929,-3.929
"649",65,9,50,50,0,0,0,0.25,10,-3.929,-3.929
"650",65,10,50,50,2,1,0,0.25,10,-3.929,-3.929
"651",66,1,50,50,1,2,0,0.25,10,-3.929,-3.929
"652",66,2,50,50,4,2,0,0.25,10,-3.929,-3.929
"653",66,3,50,50,1,2,0,0.25,10,-3.929,-3.929
"654",66,4,50,50,0,1,0,0.25,10,-3.929,-3.929
"655",66,5,50,50,2,5,0,0.25,10,-3.929,-3.929
"656",66,6,50,50,0,2,0,0.25,10,-3.929,-3.929
"657",66,7,50,50,0,0,1,0.25,10,-3.929,-3.929
"658",66,8,50,50,1,0,0,0.25,10,-3.929,-3.929
"659",66,9,50,50,2,1,0,0.25,10,-3.929,-3.929
"660",66,10,50,50,1,3,0,0.25,10,-3.929,-3.929
"661",67,1,50,50,0,0,0,0.25,10,-3.929,-3.929
"662",67,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"663",67,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"664",67,4,50,50,2,1,0,0.25,10,-3.929,-3.929
"665",67,5,50,50,1,1,0,0.25,10,-3.929,-3.929
"666",67,6,50,50,6,1,0,0.25,10,-3.929,-3.929
"667",67,7,50,50,0,0,1,0.25,10,-3.929,-3.929
"668",67,8,50,50,1,2,0,0.25,10,-3.929,-3.929
"669",67,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"670",67,10,50,50,0,0,0,0.25,10,-3.929,-3.929
"671",68,1,50,50,2,3,0,0.25,10,-3.929,-3.929
"672",68,2,50,50,1,1,0,0.25,10,-3.929,-3.929
"673",68,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"674",68,4,50,50,0,2,0,0.25,10,-3.929,-3.929
"675",68,5,50,50,2,1,0,0.25,10,-3.929,-3.929
"676",68,6,50,50,1,1,0,0.25,10,-3.929,-3.929
"677",68,7,50,50,0,0,1,0.25,10,-3.929,-3.929
"678",68,8,50,50,0,0,1,0.25,10,-3.929,-3.929
"679",68,9,50,50,0,1,0,0.25,10,-3.929,-3.929
"680",68,10,50,50,1,1,0,0.25,10,-3.929,-3.929
"681",69,1,50,50,1,3,0,0.25,10,-3.929,-3.929
"682",69,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"683",69,3,50,50,2,1,0,0.25,10,-3.929,-3.929
"684",69,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"685",69,5,50,50,6,9,0,0.25,10,-3.929,-3.929
"686",69,6,50,50,2,3,0,0.25,10,-3.929,-3.929
"687",69,7,50,50,0,0,1,0.25,10,-3.929,-3.929
"688",69,8,50,50,1,1,0,0.25,10,-3.929,-3.929
"689",69,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"690",69,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"691",70,1,50,50,1,2,0,0.25,10,-3.929,-3.929
"692",70,2,50,50,1,1,0,0.25,10,-3.929,-3.929
"693",70,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"694",70,4,50,50,3,5,0,0.25,10,-3.929,-3.929
"695",70,5,50,50,0,0,0,0.25,10,-3.929,-3.929
"696",70,6,50,50,0,0,1,0.25,10,-3.929,-3.929
"697",70,7,50,50,2,1,0,0.25,10,-3.929,-3.929
"698",70,8,50,50,0,0,1,0.25,10,-3.929,-3.929
"699",70,9,50,50,1,2,0,0.25,10,-3.929,-3.929
"700",70,10,50,50,4,1,0,0.25,10,-3.929,-3.929
"701",71,1,50,50,2,2,0,0.25,10,-3.929,-3.929
"702",71,2,50,50,1,0,0,0.25,10,-3.929,-3.929
"703",71,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"704",71,4,50,50,0,0,0,0.25,10,-3.929,-3.929
"705",71,5,50,50,1,0,0,0.25,10,-3.929,-3.929
"706",71,6,50,50,2,2,0,0.25,10,-3.929,-3.929
"707",71,7,50,50,3,2,0,0.25,10,-3.929,-3.929
"708",71,8,50,50,1,2,0,0.25,10,-3.929,-3.929
"709",71,9,50,50,1,1,0,0.25,10,-3.929,-3.929
"710",71,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"711",72,1,50,50,1,0,0,0.25,10,-3.929,-3.929
"712",72,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"713",72,3,50,50,12,1,0,0.25,10,-3.929,-3.929
"714",72,4,50,50,0,0,1,0.25,10,-3.929,-3.929
"715",72,5,50,50,0,1,0,0.25,10,-3.929,-3.929
"716",72,6,50,50,0,0,0,0.25,10,-3.929,-3.929
"717",72,7,50,50,0,1,0,0.25,10,-3.929,-3.929
"718",72,8,50,50,2,1,0,0.25,10,-3.929,-3.929
"719",72,9,50,50,1,1,0,0.25,10,-3.929,-3.929
"720",72,10,50,50,2,1,0,0.25,10,-3.929,-3.929
"721",73,1,50,50,1,1,0,0.25,10,-3.929,-3.929
"722",73,2,50,50,1,0,0,0.25,10,-3.929,-3.929
"723",73,3,50,50,4,4,0,0.25,10,-3.929,-3.929
"724",73,4,50,50,0,0,0,0.25,10,-3.929,-3.929
"725",73,5,50,50,1,0,0,0.25,10,-3.929,-3.929
"726",73,6,50,50,0,0,1,0.25,10,-3.929,-3.929
"727",73,7,50,50,1,2,0,0.25,10,-3.929,-3.929
"728",73,8,50,50,1,3,0,0.25,10,-3.929,-3.929
"729",73,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"730",73,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"731",74,1,50,50,1,2,0,0.25,10,-3.929,-3.929
"732",74,2,50,50,1,3,0,0.25,10,-3.929,-3.929
"733",74,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"734",74,4,50,50,0,0,0,0.25,10,-3.929,-3.929
"735",74,5,50,50,0,0,0,0.25,10,-3.929,-3.929
"736",74,6,50,50,1,3,0,0.25,10,-3.929,-3.929
"737",74,7,50,50,1,2,0,0.25,10,-3.929,-3.929
"738",74,8,50,50,0,0,1,0.25,10,-3.929,-3.929
"739",74,9,50,50,1,1,0,0.25,10,-3.929,-3.929
"740",74,10,50,50,0,0,0,0.25,10,-3.929,-3.929
"741",75,1,50,50,0,0,1,0.25,10,-3.929,-3.929
"742",75,2,50,50,1,0,0,0.25,10,-3.929,-3.929
"743",75,3,50,50,4,1,0,0.25,10,-3.929,-3.929
"744",75,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"745",75,5,50,50,1,1,0,0.25,10,-3.929,-3.929
"746",75,6,50,50,1,3,0,0.25,10,-3.929,-3.929
"747",75,7,50,50,2,0,0,0.25,10,-3.929,-3.929
"748",75,8,50,50,0,0,1,0.25,10,-3.929,-3.929
"749",75,9,50,50,1,1,0,0.25,10,-3.929,-3.929
"750",75,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"751",76,1,50,50,1,3,0,0.25,10,-3.929,-3.929
"752",76,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"753",76,3,50,50,6,4,0,0.25,10,-3.929,-3.929
"754",76,4,50,50,4,2,0,0.25,10,-3.929,-3.929
"755",76,5,50,50,1,1,0,0.25,10,-3.929,-3.929
"756",76,6,50,50,3,1,0,0.25,10,-3.929,-3.929
"757",76,7,50,50,1,1,0,0.25,10,-3.929,-3.929
"758",76,8,50,50,1,1,0,0.25,10,-3.929,-3.929
"759",76,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"760",76,10,50,50,1,0,0,0.25,10,-3.929,-3.929
"761",77,1,50,50,1,1,0,0.25,10,-3.929,-3.929
"762",77,2,50,50,0,1,0,0.25,10,-3.929,-3.929
"763",77,3,50,50,0,0,0,0.25,10,-3.929,-3.929
"764",77,4,50,50,8,1,0,0.25,10,-3.929,-3.929
"765",77,5,50,50,1,3,0,0.25,10,-3.929,-3.929
"766",77,6,50,50,0,0,1,0.25,10,-3.929,-3.929
"767",77,7,50,50,1,0,0,0.25,10,-3.929,-3.929
"768",77,8,50,50,1,3,0,0.25,10,-3.929,-3.929
"769",77,9,50,50,3,1,0,0.25,10,-3.929,-3.929
"770",77,10,50,50,1,3,0,0.25,10,-3.929,-3.929
"771",78,1,50,50,2,1,0,0.25,10,-3.929,-3.929
"772",78,2,50,50,0,1,0,0.25,10,-3.929,-3.929
"773",78,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"774",78,4,50,50,1,0,0,0.25,10,-3.929,-3.929
"775",78,5,50,50,1,1,0,0.25,10,-3.929,-3.929
"776",78,6,50,50,3,1,0,0.25,10,-3.929,-3.929
"777",78,7,50,50,0,0,0,0.25,10,-3.929,-3.929
"778",78,8,50,50,3,4,0,0.25,10,-3.929,-3.929
"779",78,9,50,50,1,2,0,0.25,10,-3.929,-3.929
"780",78,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"781",79,1,50,50,0,0,1,0.25,10,-3.929,-3.929
"782",79,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"783",79,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"784",79,4,50,50,2,1,0,0.25,10,-3.929,-3.929
"785",79,5,50,50,1,1,0,0.25,10,-3.929,-3.929
"786",79,6,50,50,7,6,0,0.25,10,-3.929,-3.929
"787",79,7,50,50,1,5,0,0.25,10,-3.929,-3.929
"788",79,8,50,50,0,0,1,0.25,10,-3.929,-3.929
"789",79,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"790",79,10,50,50,3,0,0,0.25,10,-3.929,-3.929
"791",80,1,50,50,0,1,0,0.25,10,-3.929,-3.929
"792",80,2,50,50,3,2,0,0.25,10,-3.929,-3.929
"793",80,3,50,50,4,5,0,0.25,10,-3.929,-3.929
"794",80,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"795",80,5,50,50,0,0,1,0.25,10,-3.929,-3.929
"796",80,6,50,50,1,1,0,0.25,10,-3.929,-3.929
"797",80,7,50,50,0,2,0,0.25,10,-3.929,-3.929
"798",80,8,50,50,1,1,0,0.25,10,-3.929,-3.929
"799",80,9,50,50,2,1,0,0.25,10,-3.929,-3.929
"800",80,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"801",81,1,50,50,2,3,0,0.25,10,-3.929,-3.929
"802",81,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"803",81,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"804",81,4,50,50,1,1,0,0.25,10,-3.929,-3.929
"805",81,5,50,50,1,1,0,0.25,10,-3.929,-3.929
"806",81,6,50,50,18,8,0,0.25,10,-3.929,-3.929
"807",81,7,50,50,1,0,0,0.25,10,-3.929,-3.929
"808",81,8,50,50,0,0,1,0.25,10,-3.929,-3.929
"809",81,9,50,50,1,0,0,0.25,10,-3.929,-3.929
"810",81,10,50,50,0,0,1,0.25,10,-3.929,-3.929
"811",82,1,50,50,0,0,0,0.25,10,-3.929,-3.929
"812",82,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"813",82,3,50,50,0,1,0,0.25,10,-3.929,-3.929
"814",82,4,50,50,0,0,0,0.25,10,-3.929,-3.929
"815",82,5,50,50,0,1,0,0.25,10,-3.929,-3.929
"816",82,6,50,50,1,0,0,0.25,10,-3.929,-3.929
"817",82,7,50,50,1,0,0,0.25,10,-3.929,-3.929
"818",82,8,50,50,0,0,0,0.25,10,-3.929,-3.929
"819",82,9,50,50,1,0,0,0.25,10,-3.929,-3.929
"820",82,10,50,50,3,4,0,0.25,10,-3.929,-3.929
"821",83,1,50,50,3,1,0,0.25,10,-3.929,-3.929
"822",83,2,50,50,0,0,0,0.25,10,-3.929,-3.929
"823",83,3,50,50,1,1,0,0.25,10,-3.929,-3.929
"824",83,4,50,50,7,6,0,0.25,10,-3.929,-3.929
"825",83,5,50,50,0,0,1,0.25,10,-3.929,-3.929
"826",83,6,50,50,0,0,1,0.25,10,-3.929,-3.929
"827",83,7,50,50,1,2,0,0.25,10,-3.929,-3.929
"828",83,8,50,50,5,3,0,0.25,10,-3.929,-3.929
"829",83,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"830",83,10,50,50,2,1,0,0.25,10,-3.929,-3.929
"831",84,1,50,50,1,1,0,0.25,10,-3.929,-3.929
"832",84,2,50,50,0,0,1,0.25,10,-3.929,-3.929
"833",84,3,50,50,0,0,1,0.25,10,-3.929,-3.929
"834",84,4,50,50,2,2,0,0.25,10,-3.929,-3.929
"835",84,5,50,50,1,2,0,0.25,10,-3.929,-3.929
"836",84,6,50,50,0,0,1,0.25,10,-3.929,-3.929
"837",84,7,50,50,0,0,1,0.25,10,-3.929,-3.929
"838",84,8,50,50,1,2,0,0.25,10,-3.929,-3.929
"839",84,9,50,50,0,0,1,0.25,10,-3.929,-3.929
"840",84,10,50,50,1,1,0,0.25,10,-3.929,-3.929
"841",85,1,50,50,0,0,1,0.25,10,-3.929,-3.929
"842",85,2,50,50,1,2,0,0.25,10,-3.929,-3.929
"843",85,3,50,50,1,2,0,0.25,10,-3.929,-3.929
