metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
180,logRR,0.8769,0.5292,1000,1.66,0.0978,0.05,-0.1616,1.9153
180,RR,2.4033,1.2718,1000,1.89,0.0591,0.05,-0.09232,4.8990
181,logRR,-0.01560,0.6024,1000,-0.03,0.9793,0.05,-1.1977,1.1665
181,RR,0.9845,0.5931,1000,1.66,0.0972,0.05,-0.1793,2.1484
182,logRR,-0.1691,0.2829,1000,-0.60,0.5500,0.05,-0.7242,0.3860
182,RR,0.8444,0.2389,1000,3.54,0.0004,0.05,0.3757,1.3131
183,logRR,-0.7277,0.3570,1000,-2.04,0.0418,0.05,-1.4282,-0.02719
183,RR,0.4830,0.1724,1000,2.80,0.0052,0.05,0.1447,0.8214
184,logRR,0.5198,0.5838,1000,0.89,0.3735,0.05,-0.6258,1.6654
184,RR,1.6817,0.9817,1000,1.71,0.0870,0.05,-0.2448,3.6082
185,logRR,0.7819,0.4378,1000,1.79,0.0744,0.05,-0.07727,1.6411
185,RR,2.1856,0.9569,1000,2.28,0.0226,0.05,0.3078,4.0634
186,logRR,-0.1242,0.4247,1000,-0.29,0.7700,0.05,-0.9577,0.7092
186,RR,0.8832,0.3751,1000,2.35,0.0187,0.05,0.1471,1.6193
187,logRR,0.3941,0.5253,1000,0.75,0.4533,0.05,-0.6368,1.4250
187,RR,1.4831,0.7791,1000,1.90,0.0573,0.05,-0.04582,3.0120
188,logRR,0.2734,0.4684,1000,0.58,0.5596,0.05,-0.6457,1.1924
188,RR,1.3144,0.6156,1000,2.14,0.0330,0.05,0.1064,2.5224
189,logRR,-0.1263,0.4815,1000,-0.26,0.7932,0.05,-1.0710,0.8185
189,RR,0.8814,0.4243,1000,2.08,0.0381,0.05,0.04867,1.7141
190,logRR,-0.3195,0.6707,1000,-0.48,0.6340,0.05,-1.6356,0.9967
190,RR,0.7265,0.4873,1000,1.49,0.1363,0.05,-0.2297,1.6828
191,logRR,-0.4273,0.3737,1000,-1.14,0.2531,0.05,-1.1605,0.3060
191,RR,0.6523,0.2437,1000,2.68,0.0076,0.05,0.1740,1.1306
192,logRR,-0.1493,0.5800,1000,-0.26,0.7969,0.05,-1.2874,0.9888
192,RR,0.8613,0.4996,1000,1.72,0.0850,0.05,-0.1190,1.8416
193,logRR,0.06133,0.3493,1000,0.18,0.8606,0.05,-0.6241,0.7467
193,RR,1.0633,0.3714,1000,2.86,0.0043,0.05,0.3345,1.7920
194,logRR,0.2247,,1000,,,0.05,,
194,RR,1.2520,,1000,,,0.05,,
195,logRR,-0.1488,0.4806,1000,-0.31,0.7569,0.05,-1.0919,0.7943
195,RR,0.8617,0.4142,1000,2.08,0.0377,0.05,0.04903,1.6744
196,logRR,-0.3313,0.4763,1000,-0.70,0.4868,0.05,-1.2659,0.6033
196,RR,0.7180,0.3420,1000,2.10,0.0360,0.05,0.04695,1.3890
197,logRR,0.1473,0.6247,1000,0.24,0.8137,0.05,-1.0787,1.3732
197,RR,1.1586,0.7239,1000,1.60,0.1098,0.05,-0.2618,2.5791
198,logRR,0.8796,0.6731,1000,1.31,0.1916,0.05,-0.4412,2.2004
198,RR,2.4099,1.6221,1000,1.49,0.1377,0.05,-0.7732,5.5929
199,logRR,0.1250,0.6560,1000,0.19,0.8490,0.05,-1.1623,1.4123
199,RR,1.1331,0.7433,1000,1.52,0.1277,0.05,-0.3255,2.5918
200,logRR,0.2851,0.7132,1000,0.40,0.6895,0.05,-1.1145,1.6846
200,RR,1.3298,0.9484,1000,1.40,0.1612,0.05,-0.5313,3.1910
201,logRR,0.5447,,1000,,,0.05,,
201,RR,1.7240,,1000,,,0.05,,
202,logRR,0.2916,0.3993,1000,0.73,0.4655,0.05,-0.4921,1.0752
202,RR,1.3385,0.5345,1000,2.50,0.0124,0.05,0.2896,2.3875
203,logRR,-0.5910,0.4460,1000,-1.33,0.1854,0.05,-1.4662,0.2842
203,RR,0.5538,0.2470,1000,2.24,0.0252,0.05,0.06913,1.0385
204,logRR,0.1279,0.4547,1000,0.28,0.7786,0.05,-0.7645,1.0202
204,RR,1.1364,0.5168,1000,2.20,0.0281,0.05,0.1223,2.1505
205,logRR,0.2876,0.5699,1000,0.50,0.6139,0.05,-0.8306,1.4059
205,RR,1.3333,0.7598,1000,1.75,0.0796,0.05,-0.1577,2.8242
206,logRR,-0.7539,0.5540,1000,-1.36,0.1739,0.05,-1.8409,0.3332
206,RR,0.4705,0.2607,1000,1.81,0.0714,0.05,-0.04097,0.9820
207,logRR,-0.9755,0.4285,1000,-2.28,0.0230,0.05,-1.8164,-0.1346
207,RR,0.3770,0.1615,1000,2.33,0.0198,0.05,0.05998,0.6940
208,logRR,-0.1443,0.3498,1000,-0.41,0.6801,0.05,-0.8307,0.5421
208,RR,0.8656,0.3028,1000,2.86,0.0043,0.05,0.2715,1.4598
209,logRR,0.3667,0.4114,1000,0.89,0.3730,0.05,-0.4407,1.1741
209,RR,1.4429,0.5937,1000,2.43,0.0153,0.05,0.2780,2.6079
210,logRR,-0.1738,0.4434,1000,-0.39,0.6952,0.05,-1.0439,0.6963
210,RR,0.8405,0.3727,1000,2.26,0.0243,0.05,0.1091,1.5718
211,logRR,-0.2182,0.4152,1000,-0.53,0.5994,0.05,-1.0331,0.5967
211,RR,0.8040,0.3338,1000,2.41,0.0162,0.05,0.1489,1.4591
212,logRR,-0.03832,0.5804,1000,-0.07,0.9474,0.05,-1.1772,1.1006
212,RR,0.9624,0.5586,1000,1.72,0.0852,0.05,-0.1337,2.0585
213,logRR,0.1075,0.3067,1000,0.35,0.7261,0.05,-0.4944,0.7093
213,RR,1.1135,0.3415,1000,3.26,0.0011,0.05,0.4433,1.7836
214,logRR,-0.5938,0.5116,1000,-1.16,0.2460,0.05,-1.5977,0.4101
214,RR,0.5522,0.2825,1000,1.95,0.0509,0.05,-0.00215,1.1066
215,logRR,0.005567,0.4546,1000,0.01,0.9902,0.05,-0.8864,0.8976
215,RR,1.0056,0.4571,1000,2.20,0.0280,0.05,0.1086,1.9026
216,logRR,-0.7649,0.4081,1000,-1.87,0.0612,0.05,-1.5657,0.03591
216,RR,0.4654,0.1899,1000,2.45,0.0144,0.05,0.09270,0.8381
217,logRR,0.3039,0.3813,1000,0.80,0.4256,0.05,-0.4443,1.0521
217,RR,1.3551,0.5167,1000,2.62,0.0089,0.05,0.3412,2.3690
218,logRR,-0.01984,0.3432,1000,-0.06,0.9539,0.05,-0.6932,0.6535
218,RR,0.9804,0.3364,1000,2.91,0.0036,0.05,0.3202,1.6405
219,logRR,0.5648,0.6924,1000,0.82,0.4149,0.05,-0.7939,1.9235
219,RR,1.7591,1.2180,1000,1.44,0.1490,0.05,-0.6310,4.1492
220,logRR,-0.1060,0.5258,1000,-0.20,0.8402,0.05,-1.1378,0.9257
220,RR,0.8994,0.4729,1000,1.90,0.0575,0.05,-0.02855,1.8274
221,logRR,-0.3941,0.5247,1000,-0.75,0.4527,0.05,-1.4237,0.6354
221,RR,0.6743,0.3538,1000,1.91,0.0569,0.05,-0.01994,1.3685
222,logRR,-0.2957,0.4116,1000,-0.72,0.4726,0.05,-1.1035,0.5120
222,RR,0.7440,0.3062,1000,2.43,0.0153,0.05,0.1430,1.3449
223,logRR,0.7509,,1000,,,0.05,,
223,RR,2.1190,,1000,,,0.05,,
224,logRR,-0.2806,0.7403,1000,-0.38,0.7047,0.05,-1.7334,1.1722
224,RR,0.7553,0.5592,1000,1.35,0.1771,0.05,-0.3420,1.8526
225,logRR,-0.7561,0.6158,1000,-1.23,0.2198,0.05,-1.9645,0.4524
225,RR,0.4695,0.2891,1000,1.62,0.1047,0.05,-0.09788,1.0369
226,logRR,-0.3386,0.5859,1000,-0.58,0.5635,0.05,-1.4883,0.8112
226,RR,0.7128,0.4176,1000,1.71,0.0882,0.05,-0.1067,1.5323
227,logRR,-0.02451,0.4541,1000,-0.05,0.9570,0.05,-0.9156,0.8666
227,RR,0.9758,0.4431,1000,2.20,0.0279,0.05,0.1063,1.8453
228,logRR,0.1675,0.5702,1000,0.29,0.7690,0.05,-0.9514,1.2864
228,RR,1.1824,0.6742,1000,1.75,0.0798,0.05,-0.1406,2.5053
229,logRR,-0.9423,0.5921,1000,-1.59,0.1118,0.05,-2.1042,0.2196
229,RR,0.3897,0.2308,1000,1.69,0.0915,0.05,-0.06309,0.8425
230,logRR,0.2975,0.5888,1000,0.51,0.6135,0.05,-0.8580,1.4529
230,RR,1.3464,0.7928,1000,1.70,0.0898,0.05,-0.2093,2.9022
231,logRR,-0.5459,0.6098,1000,-0.90,0.3709,0.05,-1.7425,0.6508
231,RR,0.5793,0.3533,1000,1.64,0.1014,0.05,-0.1139,1.2726
232,logRR,0.3099,0.5341,1000,0.58,0.5619,0.05,-0.7382,1.3580
232,RR,1.3633,0.7282,1000,1.87,0.0615,0.05,-0.06562,2.7922
233,logRR,-0.5679,0.4414,1000,-1.29,0.1985,0.05,-1.4341,0.2982
233,RR,0.5667,0.2501,1000,2.27,0.0237,0.05,0.07586,1.0575
234,logRR,-0.00107,0.4186,1000,-0.00,0.9980,0.05,-0.8225,0.8204
234,RR,0.9989,0.4182,1000,2.39,0.0171,0.05,0.1783,1.8195
235,logRR,0.1673,0.5767,1000,0.29,0.7718,0.05,-0.9644,1.2989
235,RR,1.1821,0.6817,1000,1.73,0.0832,0.05,-0.1556,2.5198
236,logRR,-0.3365,0.5821,1000,-0.58,0.5634,0.05,-1.4788,0.8058
236,RR,0.7143,0.4158,1000,1.72,0.0861,0.05,-0.1016,1.5302
237,logRR,0.1058,,1000,,,0.05,,
237,RR,1.1116,,1000,,,0.05,,
238,logRR,-0.05933,0.3373,1000,-0.18,0.8604,0.05,-0.7213,0.6026
238,RR,0.9424,0.3179,1000,2.96,0.0031,0.05,0.3185,1.5662
239,logRR,-0.1837,0.3325,1000,-0.55,0.5808,0.05,-0.8361,0.4688
239,RR,0.8322,0.2767,1000,3.01,0.0027,0.05,0.2892,1.3752
240,logRR,0.8172,0.7652,1000,1.07,0.2858,0.05,-0.6844,2.3187
240,RR,2.2641,1.7325,1000,1.31,0.1916,0.05,-1.1356,5.6638
241,logRR,-0.3702,1.7687,1000,-0.21,0.8343,0.05,-3.8410,3.1006
241,RR,0.6906,1.2215,1000,0.57,0.5719,0.05,-1.7064,3.0876
242,logRR,-0.4070,0.4689,1000,-0.87,0.3856,0.05,-1.3271,0.5132
242,RR,0.6656,0.3121,1000,2.13,0.0332,0.05,0.05315,1.2781
243,logRR,-0.5928,0.3017,1000,-1.96,0.0497,0.05,-1.1848,-0.00071
243,RR,0.5528,0.1668,1000,3.31,0.0010,0.05,0.2255,0.8801
244,logRR,0.3094,0.4535,1000,0.68,0.4952,0.05,-0.5805,1.1994
244,RR,1.3627,0.6180,1000,2.21,0.0277,0.05,0.1500,2.5753
245,logRR,0.06403,0.7244,1000,0.09,0.9296,0.05,-1.3575,1.4856
245,RR,1.0661,0.7723,1000,1.38,0.1678,0.05,-0.4494,2.5817
246,logRR,0.2091,0.4000,1000,0.52,0.6012,0.05,-0.5758,0.9940
246,RR,1.2326,0.4930,1000,2.50,0.0126,0.05,0.2651,2.2001
247,logRR,0.4389,0.4664,1000,0.94,0.3469,0.05,-0.4764,1.3543
247,RR,1.5510,0.7235,1000,2.14,0.0323,0.05,0.1313,2.9708
249,logRR,-0.5877,0.5055,1000,-1.16,0.2453,0.05,-1.5797,0.4043
249,RR,0.5556,0.2809,1000,1.98,0.0482,0.05,0.004432,1.1068
250,logRR,-0.04288,,1000,,,0.05,,
250,RR,0.9580,,1000,,,0.05,,
251,logRR,0.2360,0.3771,1000,0.63,0.5316,0.05,-0.5040,0.9759
251,RR,1.2661,0.4774,1000,2.65,0.0081,0.05,0.3293,2.2030
252,logRR,0.4585,0.5273,1000,0.87,0.3848,0.05,-0.5763,1.4933
252,RR,1.5817,0.8341,1000,1.90,0.0582,0.05,-0.05506,3.2184
254,logRR,0.04655,0.6190,1000,0.08,0.9401,0.05,-1.1681,1.2612
254,RR,1.0476,0.6485,1000,1.62,0.1065,0.05,-0.2249,2.3202
255,logRR,0.5307,0.4553,1000,1.17,0.2440,0.05,-0.3627,1.4242
255,RR,1.7002,0.7741,1000,2.20,0.0283,0.05,0.1812,3.2192
256,logRR,0.1769,,1000,,,0.05,,
256,RR,1.1935,,1000,,,0.05,,
257,logRR,0.3499,0.4358,1000,0.80,0.4223,0.05,-0.5054,1.2051
257,RR,1.4189,0.6184,1000,2.29,0.0220,0.05,0.2054,2.6324
258,logRR,0.7890,,1000,,,0.05,,
258,RR,2.2012,,1000,,,0.05,,
259,logRR,-0.8344,0.5943,1000,-1.40,0.1606,0.05,-2.0006,0.3319
259,RR,0.4341,0.2580,1000,1.68,0.0928,0.05,-0.07217,0.9405
260,logRR,-0.4646,0.4693,1000,-0.99,0.3224,0.05,-1.3855,0.4563
260,RR,0.6284,0.2949,1000,2.13,0.0333,0.05,0.04970,1.2071
261,logRR,0.2009,0.4450,1000,0.45,0.6518,0.05,-0.6724,1.0741
261,RR,1.2225,0.5440,1000,2.25,0.0248,0.05,0.1550,2.2900
262,logRR,-0.01468,0.5969,1000,-0.02,0.9804,0.05,-1.1861,1.1567
262,RR,0.9854,0.5882,1000,1.68,0.0942,0.05,-0.1689,2.1397
263,logRR,0.8825,0.4711,1000,1.87,0.0613,0.05,-0.04203,1.8070
263,RR,2.4168,1.1386,1000,2.12,0.0340,0.05,0.1825,4.6512
264,logRR,-0.02966,,1000,,,0.05,,
264,RR,0.9708,,1000,,,0.05,,
265,logRR,-0.1688,0.5768,1000,-0.29,0.7698,0.05,-1.3007,0.9631
265,RR,0.8447,0.4872,1000,1.73,0.0833,0.05,-0.1114,1.8007
266,logRR,-0.02789,,1000,,,0.05,,
266,RR,0.9725,,1000,,,0.05,,
267,logRR,-0.1569,0.5070,1000,-0.31,0.7570,0.05,-1.1518,0.8380
267,RR,0.8548,0.4334,1000,1.97,0.0488,0.05,0.004382,1.7052
268,logRR,-0.8071,0.4053,1000,-1.99,0.0467,0.05,-1.6024,-0.01168
268,RR,0.4462,0.1808,1000,2.47,0.0138,0.05,0.09129,0.8010
269,logRR,-0.00390,0.3779,1000,-0.01,0.9918,0.05,-0.7455,0.7377
269,RR,0.9961,0.3764,1000,2.65,0.0083,0.05,0.2574,1.7348
270,logRR,0.8182,0.6052,1000,1.35,0.1767,0.05,-0.3694,2.0057
270,RR,2.2663,1.3715,1000,1.65,0.0988,0.05,-0.4251,4.9577
271,logRR,-0.1973,0.4519,1000,-0.44,0.6625,0.05,-1.0840,0.6895
271,RR,0.8210,0.3710,1000,2.21,0.0271,0.05,0.09298,1.5490
272,logRR,0.2025,0.5642,1000,0.36,0.7197,0.05,-0.9046,1.3096
272,RR,1.2244,0.6908,1000,1.77,0.0766,0.05,-0.1311,2.5800
273,logRR,0.2591,0.4832,1000,0.54,0.5919,0.05,-0.6890,1.2072
273,RR,1.2958,0.6261,1000,2.07,0.0387,0.05,0.06725,2.5243
274,logRR,-0.5073,0.4007,1000,-1.27,0.2058,0.05,-1.2937,0.2791
274,RR,0.6021,0.2413,1000,2.50,0.0127,0.05,0.1286,1.0756
275,logRR,0.1463,,1000,,,0.05,,
275,RR,1.1576,,1000,,,0.05,,
276,logRR,0.8170,0.5227,1000,1.56,0.1184,0.05,-0.2087,1.8427
276,RR,2.2636,1.1832,1000,1.91,0.0560,0.05,-0.05822,4.5855
277,logRR,-0.2698,0.4495,1000,-0.60,0.5485,0.05,-1.1518,0.6122
277,RR,0.7636,0.3432,1000,2.22,0.0263,0.05,0.09011,1.4370
278,logRR,-0.1871,,1000,,,0.05,,
278,RR,0.8293,,1000,,,0.05,,
279,logRR,0.5250,0.3266,1000,1.61,0.1083,0.05,-0.1160,1.1659
279,RR,1.6904,0.5521,1000,3.06,0.0023,0.05,0.6069,2.7738
280,logRR,0.2093,0.4785,1000,0.44,0.6620,0.05,-0.7297,1.1483
280,RR,1.2328,0.5899,1000,2.09,0.0369,0.05,0.07517,2.3904
281,logRR,-0.1054,0.4551,1000,-0.23,0.8170,0.05,-0.9984,0.7877
281,RR,0.9000,0.4096,1000,2.20,0.0282,0.05,0.09625,1.7037
282,logRR,-0.03384,0.3520,1000,-0.10,0.9234,0.05,-0.7246,0.6569
282,RR,0.9667,0.3403,1000,2.84,0.0046,0.05,0.2989,1.6345
283,logRR,0.3989,,1000,,,0.05,,
283,RR,1.4902,,1000,,,0.05,,
284,logRR,0.7169,0.4374,1000,1.64,0.1015,0.05,-0.1414,1.5752
284,RR,2.0480,0.8958,1000,2.29,0.0224,0.05,0.2902,3.8059
285,logRR,0.1741,0.5955,1000,0.29,0.7701,0.05,-0.9945,1.3427
285,RR,1.1901,0.7087,1000,1.68,0.0934,0.05,-0.2007,2.5809
286,logRR,0.2255,0.5646,1000,0.40,0.6897,0.05,-0.8824,1.3335
286,RR,1.2530,0.7074,1000,1.77,0.0768,0.05,-0.1353,2.6412
287,logRR,-0.2051,0.3814,1000,-0.54,0.5908,0.05,-0.9535,0.5433
287,RR,0.8146,0.3107,1000,2.62,0.0089,0.05,0.2049,1.4242
288,logRR,0.03456,,1000,,,0.05,,
288,RR,1.0352,,1000,,,0.05,,
289,logRR,0.7624,0.6592,1000,1.16,0.2477,0.05,-0.5312,2.0559
289,RR,2.1434,1.4129,1000,1.52,0.1296,0.05,-0.6292,4.9159
290,logRR,0.1747,0.4731,1000,0.37,0.7119,0.05,-0.7537,1.1032
290,RR,1.1909,0.5635,1000,2.11,0.0348,0.05,0.08521,2.2967
291,logRR,0.2231,0.4702,1000,0.47,0.6352,0.05,-0.6996,1.1459
291,RR,1.2500,0.5878,1000,2.13,0.0337,0.05,0.09660,2.4034
292,logRR,0.6107,,1000,,,0.05,,
292,RR,1.8418,,1000,,,0.05,,
293,logRR,0.4232,0.4840,1000,0.87,0.3821,0.05,-0.5265,1.3729
293,RR,1.5268,0.7389,1000,2.07,0.0391,0.05,0.07683,2.9768
294,logRR,0.4487,0.4713,1000,0.95,0.3414,0.05,-0.4763,1.3736
294,RR,1.5662,0.7382,1000,2.12,0.0341,0.05,0.1176,3.0148
295,logRR,-0.1823,0.6022,1000,-0.30,0.7621,0.05,-1.3641,0.9994
295,RR,0.8333,0.5018,1000,1.66,0.0971,0.05,-0.1515,1.8181
296,logRR,0.1662,0.3269,1000,0.51,0.6112,0.05,-0.4752,0.8077
296,RR,1.1808,0.3860,1000,3.06,0.0023,0.05,0.4234,1.9383
297,logRR,-0.5034,,1000,,,0.05,,
297,RR,0.6045,,1000,,,0.05,,
298,logRR,-0.1867,0.4230,1000,-0.44,0.6590,0.05,-1.0169,0.6434
298,RR,0.8297,0.3510,1000,2.36,0.0183,0.05,0.1409,1.5184
299,logRR,0.3332,0.5300,1000,0.63,0.5297,0.05,-0.7069,1.3733
299,RR,1.3954,0.7396,1000,1.89,0.0595,0.05,-0.05592,2.8468
300,logRR,-0.3124,0.3143,1000,-0.99,0.3205,0.05,-0.9291,0.3044
300,RR,0.7317,0.2300,1000,3.18,0.0015,0.05,0.2804,1.1830
301,logRR,-0.1909,0.3403,1000,-0.56,0.5749,0.05,-0.8588,0.4769
301,RR,0.8262,0.2812,1000,2.94,0.0034,0.05,0.2744,1.3780
302,logRR,0.4741,0.4014,1000,1.18,0.2379,0.05,-0.3137,1.2618
302,RR,1.6065,0.6449,1000,2.49,0.0129,0.05,0.3410,2.8721
303,logRR,-0.9785,0.5076,1000,-1.93,0.0542,0.05,-1.9745,0.01755
303,RR,0.3759,0.1908,1000,1.97,0.0491,0.05,0.001494,0.7503
304,logRR,0.1414,0.5539,1000,0.26,0.7985,0.05,-0.9455,1.2284
304,RR,1.1519,0.6380,1000,1.81,0.0713,0.05,-0.1001,2.4040
305,logRR,0.4508,0.6087,1000,0.74,0.4591,0.05,-0.7437,1.6453
305,RR,1.5695,0.9554,1000,1.64,0.1007,0.05,-0.3053,3.4444
306,logRR,0.2883,0.6479,1000,0.44,0.6564,0.05,-0.9831,1.5598
306,RR,1.3342,0.8644,1000,1.54,0.1231,0.05,-0.3622,3.0305
307,logRR,-0.2592,0.5660,1000,-0.46,0.6472,0.05,-1.3699,0.8516
307,RR,0.7717,0.4368,1000,1.77,0.0776,0.05,-0.08546,1.6289
308,logRR,-0.6221,,1000,,,0.05,,
308,RR,0.5368,,1000,,,0.05,,
309,logRR,-0.4043,0.6693,1000,-0.60,0.5459,0.05,-1.7177,0.9090
309,RR,0.6674,0.4467,1000,1.49,0.1354,0.05,-0.2091,1.5440
310,logRR,-0.3112,0.6097,1000,-0.51,0.6099,0.05,-1.5076,0.8852
310,RR,0.7326,0.4466,1000,1.64,0.1013,0.05,-0.1439,1.6090
311,logRR,0.02619,0.3636,1000,0.07,0.9426,0.05,-0.6873,0.7397
311,RR,1.0265,0.3732,1000,2.75,0.0061,0.05,0.2941,1.7589
312,logRR,-0.1963,0.4338,1000,-0.45,0.6511,0.05,-1.0476,0.6551
312,RR,0.8218,0.3565,1000,2.30,0.0214,0.05,0.1222,1.5214
313,logRR,-0.7668,,1000,,,0.05,,
313,RR,0.4645,,1000,,,0.05,,
314,logRR,-0.00526,0.4678,1000,-0.01,0.9910,0.05,-0.9232,0.9127
314,RR,0.9948,0.4654,1000,2.14,0.0328,0.05,0.08158,1.9079
315,logRR,0.09596,0.5169,1000,0.19,0.8528,0.05,-0.9183,1.1103
315,RR,1.1007,0.5689,1000,1.93,0.0533,0.05,-0.01574,2.2172
316,logRR,0.3131,0.3839,1000,0.82,0.4150,0.05,-0.4402,1.0664
316,RR,1.3676,0.5250,1000,2.60,0.0093,0.05,0.3374,2.3978
317,logRR,0.7870,0.8540,1000,0.92,0.3570,0.05,-0.8890,2.4629
317,RR,2.1967,1.8761,1000,1.17,0.2419,0.05,-1.4848,5.8782
318,logRR,0.8405,0.4718,1000,1.78,0.0751,0.05,-0.08526,1.7662
318,RR,2.3175,1.0933,1000,2.12,0.0343,0.05,0.1721,4.4629
319,logRR,0.005400,0.4639,1000,0.01,0.9907,0.05,-0.9048,0.9156
319,RR,1.0054,0.4664,1000,2.16,0.0313,0.05,0.09025,1.9206
320,logRR,0.3939,0.3792,1000,1.04,0.2991,0.05,-0.3501,1.1379
320,RR,1.4827,0.5622,1000,2.64,0.0085,0.05,0.3795,2.5859
321,logRR,0.03330,0.4327,1000,0.08,0.9387,0.05,-0.8158,0.8824
321,RR,1.0339,0.4473,1000,2.31,0.0210,0.05,0.1560,1.9117
322,logRR,0.01841,0.4554,1000,0.04,0.9678,0.05,-0.8752,0.9120
322,RR,1.0186,0.4638,1000,2.20,0.0283,0.05,0.1083,1.9288
323,logRR,0.9409,1.1934,1000,0.79,0.4306,0.05,-1.4009,3.2827
323,RR,2.5624,3.0578,1000,0.84,0.4023,0.05,-3.4382,8.5629
324,logRR,0.7894,0.3652,1000,2.16,0.0309,0.05,0.07282,1.5060
324,RR,2.2021,0.8041,1000,2.74,0.0063,0.05,0.6241,3.7800
325,logRR,-0.3845,0.4490,1000,-0.86,0.3920,0.05,-1.2657,0.4966
325,RR,0.6808,0.3057,1000,2.23,0.0262,0.05,0.08092,1.2806
326,logRR,-0.7347,,1000,,,0.05,,
326,RR,0.4796,,1000,,,0.05,,
327,logRR,0.09865,0.2908,1000,0.34,0.7345,0.05,-0.4719,0.6692
327,RR,1.1037,0.3209,1000,3.44,0.0006,0.05,0.4740,1.7334
328,logRR,0.2705,0.4000,1000,0.68,0.4991,0.05,-0.5145,1.0555
328,RR,1.3106,0.5243,1000,2.50,0.0126,0.05,0.2818,2.3394
329,logRR,-0.5739,0.5482,1000,-1.05,0.2954,0.05,-1.6496,0.5018
329,RR,0.5633,0.3088,1000,1.82,0.0684,0.05,-0.04265,1.1693
330,logRR,0.3566,0.4977,1000,0.72,0.4738,0.05,-0.6200,1.3333
330,RR,1.4285,0.7110,1000,2.01,0.0448,0.05,0.03337,2.8237
331,logRR,0.004984,,1000,,,0.05,,
331,RR,1.0050,,1000,,,0.05,,
332,logRR,0.4119,0.4053,1000,1.02,0.3097,0.05,-0.3834,1.2073
332,RR,1.5098,0.6119,1000,2.47,0.0138,0.05,0.3090,2.7105
333,logRR,0.3674,0.7171,1000,0.51,0.6085,0.05,-1.0397,1.7745
333,RR,1.4440,1.0354,1000,1.39,0.1635,0.05,-0.5879,3.4759
334,logRR,0.3282,0.3492,1000,0.94,0.3476,0.05,-0.3571,1.0135
334,RR,1.3884,0.4849,1000,2.86,0.0043,0.05,0.4370,2.3399
335,logRR,-0.2717,0.4917,1000,-0.55,0.5807,0.05,-1.2367,0.6932
335,RR,0.7621,0.3747,1000,2.03,0.0423,0.05,0.02672,1.4974
336,logRR,0.3183,,1000,,,0.05,,
336,RR,1.3747,,1000,,,0.05,,
337,logRR,-0.4067,0.4518,1000,-0.90,0.3683,0.05,-1.2932,0.4799
337,RR,0.6659,0.3008,1000,2.21,0.0271,0.05,0.07552,1.2562
338,logRR,-0.1579,0.4651,1000,-0.34,0.7343,0.05,-1.0706,0.7548
338,RR,0.8539,0.3972,1000,2.15,0.0318,0.05,0.07456,1.6333
339,logRR,-0.2654,0.5130,1000,-0.52,0.6050,0.05,-1.2721,0.7412
339,RR,0.7669,0.3934,1000,1.95,0.0515,0.05,-0.00513,1.5389
340,logRR,0.2334,0.3703,1000,0.63,0.5286,0.05,-0.4932,0.9601
340,RR,1.2629,0.4677,1000,2.70,0.0070,0.05,0.3452,2.1806
341,logRR,-0.1832,0.6022,1000,-0.30,0.7610,0.05,-1.3649,0.9984
341,RR,0.8326,0.5014,1000,1.66,0.0971,0.05,-0.1512,1.8164
342,logRR,0.004494,0.3137,1000,0.01,0.9886,0.05,-0.6111,0.6201
342,RR,1.0045,0.3151,1000,3.19,0.0015,0.05,0.3862,1.6228
343,logRR,0.3138,0.3690,1000,0.85,0.3953,0.05,-0.4103,1.0379
343,RR,1.3686,0.5050,1000,2.71,0.0068,0.05,0.3776,2.3596
344,logRR,-1.2293,0.5021,1000,-2.45,0.0145,0.05,-2.2147,-0.2439
344,RR,0.2925,0.1469,1000,1.99,0.0467,0.05,0.004278,0.5807
345,logRR,-0.2720,,1000,,,0.05,,
345,RR,0.7619,,1000,,,0.05,,
346,logRR,-0.05120,0.3056,1000,-0.17,0.8670,0.05,-0.6509,0.5485
346,RR,0.9501,0.2904,1000,3.27,0.0011,0.05,0.3803,1.5199
347,logRR,0.01135,0.5956,1000,0.02,0.9848,0.05,-1.1573,1.1800
347,RR,1.0114,0.6024,1000,1.68,0.0934,0.05,-0.1706,2.1934
348,logRR,-0.3365,0.5821,1000,-0.58,0.5634,0.05,-1.4788,0.8059
348,RR,0.7143,0.4158,1000,1.72,0.0861,0.05,-0.1017,1.5303
349,logRR,-0.2265,0.3490,1000,-0.65,0.5164,0.05,-0.9113,0.4582
349,RR,0.7973,0.2782,1000,2.87,0.0042,0.05,0.2513,1.3432
350,logRR,0.5766,0.9281,1000,0.62,0.5346,0.05,-1.2446,2.3978
350,RR,1.7799,1.6519,1000,1.08,0.2815,0.05,-1.4617,5.0215
351,logRR,0.2833,0.5941,1000,0.48,0.6336,0.05,-0.8826,1.4492
351,RR,1.3275,0.7887,1000,1.68,0.0927,0.05,-0.2202,2.8752
352,logRR,-0.1786,0.4018,1000,-0.44,0.6568,0.05,-0.9672,0.6099
352,RR,0.8364,0.3361,1000,2.49,0.0130,0.05,0.1769,1.4960
353,logRR,0.09046,0.3772,1000,0.24,0.8105,0.05,-0.6497,0.8307
353,RR,1.0947,0.4129,1000,2.65,0.0082,0.05,0.2844,1.9050
354,logRR,-0.4133,0.5507,1000,-0.75,0.4532,0.05,-1.4939,0.6674
354,RR,0.6615,0.3643,1000,1.82,0.0697,0.05,-0.05336,1.3764
