metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
11950,Zero-Inflation Proportion pi,1.348E-6,0.001119,1000,0.00,0.9990,0.05,-0.00219,0.002197
11950,logRR,-0.2681,0.4998,1000,-0.54,0.5918,0.05,-1.2488,0.7127
11950,RR,0.7649,0.3823,1000,2.00,0.0457,0.05,0.01475,1.5150
11951,Zero-Inflation Proportion pi,3.6E-11,,1000,,,0.05,,
11951,logRR,-0.2566,0.4665,1000,-0.55,0.5824,0.05,-1.1720,0.6588
11951,RR,0.7737,0.3609,1000,2.14,0.0323,0.05,0.06547,1.4819
12006,Zero-Inflation Proportion pi,6.996E-9,2.503E-6,1000,0.00,0.9978,0.05,-4.9E-6,4.918E-6
12006,logRR,0.7582,0.2428,1000,3.12,0.0018,0.05,0.2817,1.2347
12006,RR,2.1345,0.5183,1000,4.12,<.0001,0.05,1.1174,3.1515
12020,Zero-Inflation Proportion pi,0.1840,0.1208,1000,1.52,0.1280,0.05,-0.05302,0.4211
12020,logRR,0.6169,0.1668,1000,3.70,0.0002,0.05,0.2896,0.9442
12020,RR,1.8532,0.3091,1000,5.99,<.0001,0.05,1.2466,2.4598
12167,Zero-Inflation Proportion pi,0.2183,1.097E-6,1000,199045,<.0001,0.05,0.2183,0.2183
12167,logRR,0.6895,,1000,,,0.05,,
12167,RR,1.9926,,1000,,,0.05,,
12168,Zero-Inflation Proportion pi,0.2195,0.1361,1000,1.61,0.1070,0.05,-0.04750,0.4865
12168,logRR,0.6428,0.3070,1000,2.09,0.0366,0.05,0.04024,1.2453
12168,RR,1.9017,0.5839,1000,3.26,0.0012,0.05,0.7559,3.0475
12242,Zero-Inflation Proportion pi,0.000512,,1000,,,0.05,,
12242,logRR,-0.1278,,1000,,,0.05,,
12242,RR,0.8801,,1000,,,0.05,,
12433,Zero-Inflation Proportion pi,0.08466,,1000,,,0.05,,
12433,logRR,0.02409,,1000,,,0.05,,
12433,RR,1.0244,,1000,,,0.05,,
12524,Zero-Inflation Proportion pi,4.05E-11,,1000,,,0.05,,
12524,logRR,-0.2671,,1000,,,0.05,,
12524,RR,0.7656,,1000,,,0.05,,
12935,Zero-Inflation Proportion pi,0.1750,,1000,,,0.05,,
12935,logRR,0.4269,,1000,,,0.05,,
12935,RR,1.5326,,1000,,,0.05,,
12990,Zero-Inflation Proportion pi,0.1307,0.1228,1000,1.06,0.2872,0.05,-0.1102,0.3716
12990,logRR,-0.04009,0.3154,1000,-0.13,0.8989,0.05,-0.6590,0.5788
12990,RR,0.9607,0.3030,1000,3.17,0.0016,0.05,0.3661,1.5553
13113,Zero-Inflation Proportion pi,0.3243,,1000,,,0.05,,
13113,logRR,0.05729,,1000,,,0.05,,
13113,RR,1.0590,,1000,,,0.05,,
13380,Zero-Inflation Proportion pi,0.000693,,1000,,,0.05,,
13380,logRR,-0.9695,,1000,,,0.05,,
13380,RR,0.3793,,1000,,,0.05,,
13405,Zero-Inflation Proportion pi,0.2668,,1000,,,0.05,,
13405,logRR,-0.7183,,1000,,,0.05,,
13405,RR,0.4876,,1000,,,0.05,,
13503,Zero-Inflation Proportion pi,0.1294,0.1015,1000,1.27,0.2027,0.05,-0.06977,0.3285
13503,logRR,-0.5065,0.2574,1000,-1.97,0.0494,0.05,-1.0117,-0.00140
13503,RR,0.6026,0.1551,1000,3.88,0.0001,0.05,0.2982,0.9070
13506,Zero-Inflation Proportion pi,0.000011,0.001203,1000,0.01,0.9929,0.05,-0.00235,0.002371
13506,logRR,0.07955,0.1656,1000,0.48,0.6311,0.05,-0.2455,0.4046
13506,RR,1.0828,0.1793,1000,6.04,<.0001,0.05,0.7309,1.4347
13587,Zero-Inflation Proportion pi,0.1666,0.1083,1000,1.54,0.1242,0.05,-0.04589,0.3791
13587,logRR,-0.1024,0.09113,1000,-1.12,0.2613,0.05,-0.2812,0.07640
13587,RR,0.9026,0.08226,1000,10.97,<.0001,0.05,0.7412,1.0641
13838,Zero-Inflation Proportion pi,0.000020,0.001860,1000,0.01,0.9916,0.05,-0.00363,0.003670
13838,logRR,0.2042,0.1400,1000,1.46,0.1451,0.05,-0.07056,0.4790
13838,RR,1.2265,0.1717,1000,7.14,<.0001,0.05,0.8895,1.5635
13839,Zero-Inflation Proportion pi,0.2079,1.853E-6,1000,112163,<.0001,0.05,0.2079,0.2079
13839,logRR,0.3171,8.349E-6,1000,37985.3,<.0001,0.05,0.3171,0.3172
13839,RR,1.3732,0.000011,1000,119776,<.0001,0.05,1.3732,1.3732
14181,Zero-Inflation Proportion pi,0.000018,0.001957,1000,0.01,0.9928,0.05,-0.00382,0.003857
14181,logRR,-1.9664,0.3331,1000,-5.90,<.0001,0.05,-2.6201,-1.3126
14181,RR,0.1400,0.04663,1000,3.00,0.0028,0.05,0.04846,0.2315
14519,Zero-Inflation Proportion pi,0.07909,,1000,,,0.05,,
14519,logRR,-0.08266,,1000,,,0.05,,
14519,RR,0.9207,,1000,,,0.05,,
14541,Zero-Inflation Proportion pi,0.3284,0.1560,1000,2.11,0.0355,0.05,0.02236,0.6345
14541,logRR,-0.1031,0.4042,1000,-0.26,0.7987,0.05,-0.8963,0.6901
14541,RR,0.9020,0.3646,1000,2.47,0.0135,0.05,0.1865,1.6175
14682,Zero-Inflation Proportion pi,3.305E-6,0.000257,1000,0.01,0.9897,0.05,-0.00050,0.000508
14682,logRR,-1.0470,1.1203,1000,-0.93,0.3502,0.05,-3.2454,1.1513
14682,RR,0.3510,0.3932,1000,0.89,0.3723,0.05,-0.4206,1.1225
14687,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
14687,logRR,0.7798,0.4196,1000,1.86,0.0634,0.05,-0.04358,1.6032
14687,RR,2.1811,0.9152,1000,2.38,0.0173,0.05,0.3852,3.9771
14693,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
14693,logRR,-1.0122,0.7915,1000,-1.28,0.2012,0.05,-2.5654,0.5410
14693,RR,0.3634,0.2876,1000,1.26,0.2067,0.05,-0.2010,0.9279
14701,Zero-Inflation Proportion pi,0.000019,,1000,,,0.05,,
14701,logRR,-0.5320,,1000,,,0.05,,
14701,RR,0.5874,,1000,,,0.05,,
15080,Zero-Inflation Proportion pi,0.000021,0.002078,1000,0.01,0.9920,0.05,-0.00406,0.004098
15080,logRR,-0.7091,0.2109,1000,-3.36,0.0008,0.05,-1.1229,-0.2953
15080,RR,0.4921,0.1038,1000,4.74,<.0001,0.05,0.2885,0.6957
15092,Zero-Inflation Proportion pi,0.000038,0.000842,1000,0.04,0.9641,0.05,-0.00162,0.001691
15092,logRR,-1.2424,0.2055,1000,-6.05,<.0001,0.05,-1.6457,-0.8392
15092,RR,0.2887,0.05933,1000,4.87,<.0001,0.05,0.1723,0.4051
15104,Zero-Inflation Proportion pi,0.1740,,1000,,,0.05,,
15104,logRR,-1.1021,,1000,,,0.05,,
15104,RR,0.3322,,1000,,,0.05,,
15105,Zero-Inflation Proportion pi,0.2282,0.1549,1000,1.47,0.1411,0.05,-0.07583,0.5323
15105,logRR,-0.7686,0.4536,1000,-1.69,0.0905,0.05,-1.6586,0.1215
15105,RR,0.4637,0.2103,1000,2.20,0.0277,0.05,0.05098,0.8764
15299,Zero-Inflation Proportion pi,0.000100,,1000,,,0.05,,
15299,logRR,-0.1098,0.1269,1000,-0.87,0.3871,0.05,-0.3588,0.1392
15299,RR,0.8960,0.1137,1000,7.88,<.0001,0.05,0.6729,1.1191
15308,Zero-Inflation Proportion pi,0.1998,0.1188,1000,1.68,0.0930,0.05,-0.03338,0.4330
15308,logRR,-0.08916,0.2129,1000,-0.42,0.6755,0.05,-0.5070,0.3286
15308,RR,0.9147,0.1947,1000,4.70,<.0001,0.05,0.5325,1.2969
15414,Zero-Inflation Proportion pi,0.000017,0.000347,1000,0.05,0.9621,0.05,-0.00067,0.000698
15414,logRR,0.1375,0.1773,1000,0.78,0.4381,0.05,-0.2103,0.4853
15414,RR,1.1474,0.2034,1000,5.64,<.0001,0.05,0.7483,1.5465
15437,Zero-Inflation Proportion pi,0.000063,0.000736,1000,0.09,0.9315,0.05,-0.00138,0.001508
15437,logRR,0.06193,0.1583,1000,0.39,0.6957,0.05,-0.2487,0.3726
15437,RR,1.0639,0.1684,1000,6.32,<.0001,0.05,0.7334,1.3944
15473,Zero-Inflation Proportion pi,0.2064,0.1217,1000,1.70,0.0902,0.05,-0.03240,0.4453
15473,logRR,-0.07868,0.2096,1000,-0.38,0.7074,0.05,-0.4900,0.3326
15473,RR,0.9243,0.1937,1000,4.77,<.0001,0.05,0.5442,1.3045
15474,Zero-Inflation Proportion pi,0.2532,,1000,,,0.05,,
15474,logRR,-0.4528,9.723E-6,1000,-46564,<.0001,0.05,-0.4528,-0.4527
15474,RR,0.6359,6.183E-6,1000,102846,<.0001,0.05,0.6359,0.6359
15476,Zero-Inflation Proportion pi,5.74E-15,,1000,,,0.05,,
15476,logRR,0.4106,0.1889,1000,2.17,0.0300,0.05,0.03984,0.7813
15476,RR,1.5077,0.2848,1000,5.29,<.0001,0.05,0.9487,2.0666
15479,Zero-Inflation Proportion pi,8.503E-7,,1000,,,0.05,,
15479,logRR,-0.1455,,1000,,,0.05,,
15479,RR,0.8646,,1000,,,0.05,,
15510,Zero-Inflation Proportion pi,0.1227,0.1173,1000,1.05,0.2957,0.05,-0.1074,0.3528
15510,logRR,-0.4903,0.1946,1000,-2.52,0.0119,0.05,-0.8721,-0.1084
15510,RR,0.6124,0.1192,1000,5.14,<.0001,0.05,0.3786,0.8463
15742,Zero-Inflation Proportion pi,0.1810,,1000,,,0.05,,
15742,logRR,-0.4365,,1000,,,0.05,,
15742,RR,0.6463,,1000,,,0.05,,
15748,Zero-Inflation Proportion pi,0.1951,,1000,,,0.05,,
15748,logRR,-1.0338,0.000016,1000,-66116,<.0001,0.05,-1.0338,-1.0337
15748,RR,0.3557,5.561E-6,1000,63957.2,<.0001,0.05,0.3557,0.3557
15761,Zero-Inflation Proportion pi,1.066E-6,,1000,,,0.05,,
15761,logRR,-0.3812,0.3031,1000,-1.26,0.2089,0.05,-0.9760,0.2137
15761,RR,0.6830,0.2071,1000,3.30,0.0010,0.05,0.2767,1.0894
15765,Zero-Inflation Proportion pi,0.08597,0.05303,1000,1.62,0.1053,0.05,-0.01810,0.1900
15765,logRR,0.3473,0.2329,1000,1.49,0.1363,0.05,-0.1098,0.8044
15765,RR,1.4152,0.3297,1000,4.29,<.0001,0.05,0.7683,2.0622
15771,Zero-Inflation Proportion pi,0.06054,0.2428,1000,0.25,0.8032,0.05,-0.4159,0.5370
15771,logRR,1.1310,0.6624,1000,1.71,0.0880,0.05,-0.1688,2.4307
15771,RR,3.0986,2.0524,1000,1.51,0.1314,0.05,-0.9288,7.1261
15860,Zero-Inflation Proportion pi,2.523E-6,,1000,,,0.05,,
15860,logRR,-0.07460,,1000,,,0.05,,
15860,RR,0.9281,,1000,,,0.05,,
15861,Zero-Inflation Proportion pi,2.694E-6,,1000,,,0.05,,
15861,logRR,-0.5161,0.3911,1000,-1.32,0.1873,0.05,-1.2836,0.2514
15861,RR,0.5969,0.2334,1000,2.56,0.0107,0.05,0.1388,1.0549
15866,Zero-Inflation Proportion pi,0.000031,,1000,,,0.05,,
15866,logRR,-0.2525,0.2338,1000,-1.08,0.2805,0.05,-0.7114,0.2064
15866,RR,0.7769,0.1817,1000,4.28,<.0001,0.05,0.4204,1.1333
15876,Zero-Inflation Proportion pi,0.000104,,1000,,,0.05,,
15876,logRR,0.2255,,1000,,,0.05,,
15876,RR,1.2529,,1000,,,0.05,,
15879,Zero-Inflation Proportion pi,9.651E-7,0.000257,1000,0.00,0.9970,0.05,-0.00050,0.000506
15879,logRR,-0.2816,,1000,,,0.05,,
15879,RR,0.7546,,1000,,,0.05,,
15885,Zero-Inflation Proportion pi,0.000273,,1000,,,0.05,,
15885,logRR,0.2665,,1000,,,0.05,,
15885,RR,1.3054,,1000,,,0.05,,
15886,Zero-Inflation Proportion pi,5.585E-7,0.000247,1000,0.00,0.9982,0.05,-0.00048,0.000485
15886,logRR,0.1004,0.2236,1000,0.45,0.6534,0.05,-0.3384,0.5393
15886,RR,1.1057,0.2473,1000,4.47,<.0001,0.05,0.6204,1.5909
15909,Zero-Inflation Proportion pi,9.628E-8,,1000,,,0.05,,
15909,logRR,-0.06533,0.1157,1000,-0.56,0.5723,0.05,-0.2923,0.1616
15909,RR,0.9368,0.1083,1000,8.65,<.0001,0.05,0.7242,1.1494
15912,Zero-Inflation Proportion pi,2.46E-20,,1000,,,0.05,,
15912,logRR,-0.1695,0.4618,1000,-0.37,0.7137,0.05,-1.0758,0.7368
15912,RR,0.8441,0.3898,1000,2.17,0.0306,0.05,0.07909,1.6091
15962,Zero-Inflation Proportion pi,2.625E-6,,1000,,,0.05,,
15962,logRR,0.01853,0.3731,1000,0.05,0.9604,0.05,-0.7136,0.7507
15962,RR,1.0187,0.3801,1000,2.68,0.0075,0.05,0.2728,1.7646
15963,Zero-Inflation Proportion pi,0.000042,,1000,,,0.05,,
15963,logRR,0.3755,0.2814,1000,1.33,0.1824,0.05,-0.1767,0.9277
15963,RR,1.4557,0.4096,1000,3.55,0.0004,0.05,0.6518,2.2595
15965,Zero-Inflation Proportion pi,2.52E-16,,1000,,,0.05,,
15965,logRR,-0.07207,,1000,,,0.05,,
15965,RR,0.9305,,1000,,,0.05,,
15966,Zero-Inflation Proportion pi,1.02E-17,,1000,,,0.05,,
15966,logRR,0.1380,0.4025,1000,0.34,0.7318,0.05,-0.6519,0.9278
15966,RR,1.1480,0.4621,1000,2.48,0.0131,0.05,0.2412,2.0547
16073,Zero-Inflation Proportion pi,0.3027,0.1185,1000,2.56,0.0108,0.05,0.07023,0.5352
16073,logRR,0.02006,0.07624,1000,0.26,0.7925,0.05,-0.1295,0.1697
16073,RR,1.0203,0.07778,1000,13.12,<.0001,0.05,0.8676,1.1729
16076,Zero-Inflation Proportion pi,0.1389,,1000,,,0.05,,
16076,logRR,0.02010,,1000,,,0.05,,
16076,RR,1.0203,,1000,,,0.05,,
16103,Zero-Inflation Proportion pi,0.1528,,1000,,,0.05,,
16103,logRR,-0.3509,,1000,,,0.05,,
16103,RR,0.7040,,1000,,,0.05,,
16114,Zero-Inflation Proportion pi,0.2304,,1000,,,0.05,,
16114,logRR,-0.1681,,1000,,,0.05,,
16114,RR,0.8452,,1000,,,0.05,,
16115,Zero-Inflation Proportion pi,0.1703,0.1166,1000,1.46,0.1445,0.05,-0.05855,0.3992
16115,logRR,0.04629,0.2048,1000,0.23,0.8212,0.05,-0.3557,0.4482
16115,RR,1.0474,0.2145,1000,4.88,<.0001,0.05,0.6264,1.4684
16116,Zero-Inflation Proportion pi,0.2289,,1000,,,0.05,,
16116,logRR,-0.2360,,1000,,,0.05,,
16116,RR,0.7898,,1000,,,0.05,,
16117,Zero-Inflation Proportion pi,0.1561,,1000,,,0.05,,
16117,logRR,-0.2417,,1000,,,0.05,,
16117,RR,0.7853,,1000,,,0.05,,
16118,Zero-Inflation Proportion pi,0.000012,0.001330,1000,0.01,0.9929,0.05,-0.00260,0.002621
16118,logRR,-0.1511,0.1547,1000,-0.98,0.3288,0.05,-0.4547,0.1524
16118,RR,0.8597,0.1330,1000,6.46,<.0001,0.05,0.5988,1.1207
16119,Zero-Inflation Proportion pi,0.1670,,1000,,,0.05,,
16119,logRR,-0.1120,,1000,,,0.05,,
16119,RR,0.8941,,1000,,,0.05,,
16319,Zero-Inflation Proportion pi,0.1877,0.1580,1000,1.19,0.2349,0.05,-0.1222,0.4977
16319,logRR,0.2133,0.3475,1000,0.61,0.5396,0.05,-0.4687,0.8952
16319,RR,1.2377,0.4301,1000,2.88,0.0041,0.05,0.3936,2.0818
17102,Zero-Inflation Proportion pi,0.000013,0.000480,1000,0.03,0.9782,0.05,-0.00093,0.000955
17102,logRR,-0.2464,0.1386,1000,-1.78,0.0758,0.05,-0.5185,0.02567
17102,RR,0.7816,0.1084,1000,7.21,<.0001,0.05,0.5690,0.9943
17107,Zero-Inflation Proportion pi,0.05406,,1000,,,0.05,,
17107,logRR,-0.4710,,1000,,,0.05,,
17107,RR,0.6244,,1000,,,0.05,,
17110,Zero-Inflation Proportion pi,1.383E-6,,1000,,,0.05,,
17110,logRR,-0.4466,0.08616,1000,-5.18,<.0001,0.05,-0.6157,-0.2775
17110,RR,0.6398,0.05512,1000,11.61,<.0001,0.05,0.5316,0.7480
17143,Zero-Inflation Proportion pi,0.05946,,1000,,,0.05,,
17143,logRR,-1.2553,,1000,,,0.05,,
17143,RR,0.2850,,1000,,,0.05,,
17152,Zero-Inflation Proportion pi,6.48E-9,6.302E-6,1000,0.00,0.9992,0.05,-0.00001,0.000012
17152,logRR,-0.2341,0.1549,1000,-1.51,0.1311,0.05,-0.5381,0.06993
17152,RR,0.7913,0.1226,1000,6.45,<.0001,0.05,0.5507,1.0319
17156,Zero-Inflation Proportion pi,0.07080,,1000,,,0.05,,
17156,logRR,0.1373,,1000,,,0.05,,
17156,RR,1.1472,,1000,,,0.05,,
17160,Zero-Inflation Proportion pi,0.1070,,1000,,,0.05,,
17160,logRR,-0.3173,0.05831,1000,-5.44,<.0001,0.05,-0.4317,-0.2029
17160,RR,0.7281,0.04246,1000,17.15,<.0001,0.05,0.6448,0.8114
17495,Zero-Inflation Proportion pi,0.1805,,1000,,,0.05,,
17495,logRR,0.9425,0.000012,1000,79186.0,<.0001,0.05,0.9425,0.9425
17495,RR,2.5663,0.000031,1000,84019.3,<.0001,0.05,2.5663,2.5664
17768,Zero-Inflation Proportion pi,0.000025,,1000,,,0.05,,
17768,logRR,0.09899,,1000,,,0.05,,
17768,RR,1.1041,,1000,,,0.05,,
17842,Zero-Inflation Proportion pi,0.000174,,1000,,,0.05,,
17842,logRR,0.02196,,1000,,,0.05,,
17842,RR,1.0222,,1000,,,0.05,,
17850,Zero-Inflation Proportion pi,0.000574,,1000,,,0.05,,
17850,logRR,-0.3325,,1000,,,0.05,,
17850,RR,0.7171,,1000,,,0.05,,
17851,Zero-Inflation Proportion pi,0.002751,,1000,,,0.05,,
17851,logRR,-0.2601,,1000,,,0.05,,
17851,RR,0.7710,,1000,,,0.05,,
17925,Zero-Inflation Proportion pi,0.000050,,1000,,,0.05,,
17925,logRR,-0.3036,0.2980,1000,-1.02,0.3084,0.05,-0.8884,0.2811
17925,RR,0.7381,0.2199,1000,3.36,0.0008,0.05,0.3065,1.1697
17926,Zero-Inflation Proportion pi,0.3047,,1000,,,0.05,,
17926,logRR,-0.3202,,1000,,,0.05,,
17926,RR,0.7260,,1000,,,0.05,,
17935,Zero-Inflation Proportion pi,0.000052,,1000,,,0.05,,
17935,logRR,-0.3041,,1000,,,0.05,,
17935,RR,0.7378,,1000,,,0.05,,
17936,Zero-Inflation Proportion pi,0.000036,,1000,,,0.05,,
17936,logRR,-0.3308,,1000,,,0.05,,
17936,RR,0.7183,,1000,,,0.05,,
17944,Zero-Inflation Proportion pi,1.768E-6,,1000,,,0.05,,
17944,logRR,-0.1619,0.3209,1000,-0.50,0.6139,0.05,-0.7916,0.4677
17944,RR,0.8505,0.2729,1000,3.12,0.0019,0.05,0.3150,1.3860
17982,Zero-Inflation Proportion pi,1.02E-19,,1000,,,0.05,,
17982,logRR,0.1619,0.2370,1000,0.68,0.4946,0.05,-0.3032,0.6270
17982,RR,1.1758,0.2787,1000,4.22,<.0001,0.05,0.6289,1.7226
18038,Zero-Inflation Proportion pi,0.000065,,1000,,,0.05,,
18038,logRR,-0.1394,,1000,,,0.05,,
18038,RR,0.8699,,1000,,,0.05,,
18043,Zero-Inflation Proportion pi,0.1282,0.2374,1000,0.54,0.5892,0.05,-0.3376,0.5940
18043,logRR,0.01744,0.3094,1000,0.06,0.9551,0.05,-0.5897,0.6246
18043,RR,1.0176,0.3149,1000,3.23,0.0013,0.05,0.3998,1.6354
18066,Zero-Inflation Proportion pi,0.1569,0.09954,1000,1.58,0.1152,0.05,-0.03839,0.3523
18066,logRR,-1.3881,0.6894,1000,-2.01,0.0443,0.05,-2.7410,-0.03519
18066,RR,0.2495,0.1720,1000,1.45,0.1472,0.05,-0.08807,0.5872
18070,Zero-Inflation Proportion pi,0.000020,,1000,,,0.05,,
18070,logRR,-0.1022,,1000,,,0.05,,
18070,RR,0.9029,,1000,,,0.05,,
18072,Zero-Inflation Proportion pi,0.1574,0.1093,1000,1.44,0.1501,0.05,-0.05707,0.3719
18072,logRR,-1.2041,0.8211,1000,-1.47,0.1428,0.05,-2.8154,0.4072
18072,RR,0.3000,0.2463,1000,1.22,0.2236,0.05,-0.1834,0.7833
18158,Zero-Inflation Proportion pi,4.359E-9,1.646E-6,1000,0.00,0.9979,0.05,-3.23E-6,3.235E-6
18158,logRR,0.5121,0.3915,1000,1.31,0.1912,0.05,-0.2563,1.2804
18158,RR,1.6687,0.6534,1000,2.55,0.0108,0.05,0.3866,2.9509
18167,Zero-Inflation Proportion pi,0.000087,,1000,,,0.05,,
18167,logRR,-0.1721,0.2381,1000,-0.72,0.4699,0.05,-0.6393,0.2951
18167,RR,0.8419,0.2004,1000,4.20,<.0001,0.05,0.4486,1.2352
18168,Zero-Inflation Proportion pi,8.008E-7,,1000,,,0.05,,
18168,logRR,0.008992,0.1726,1000,0.05,0.9584,0.05,-0.3296,0.3476
18168,RR,1.0090,0.1741,1000,5.80,<.0001,0.05,0.6674,1.3507
18202,Zero-Inflation Proportion pi,2.767E-8,0.000011,1000,0.00,0.9979,0.05,-0.00002,0.000021
18202,logRR,0.2539,0.2063,1000,1.23,0.2187,0.05,-0.1510,0.6588
18202,RR,1.2891,0.2660,1000,4.85,<.0001,0.05,0.7672,1.8110
18216,Zero-Inflation Proportion pi,0.2292,0.1127,1000,2.03,0.0423,0.05,0.007931,0.4504
18216,logRR,0.3843,0.1202,1000,3.20,0.0014,0.05,0.1485,0.6201
18216,RR,1.4685,0.1765,1000,8.32,<.0001,0.05,1.1223,1.8148
18222,Zero-Inflation Proportion pi,0.2005,0.1395,1000,1.44,0.1512,0.05,-0.07338,0.4743
18222,logRR,0.7440,0.1490,1000,4.99,<.0001,0.05,0.4517,1.0363
18222,RR,2.1043,0.3135,1000,6.71,<.0001,0.05,1.4891,2.7195
18223,Zero-Inflation Proportion pi,0.1470,0.1036,1000,1.42,0.1559,0.05,-0.05617,0.3503
18223,logRR,0.1828,0.1803,1000,1.01,0.3111,0.05,-0.1711,0.5367
18223,RR,1.2005,0.2165,1000,5.55,<.0001,0.05,0.7757,1.6254
18224,Zero-Inflation Proportion pi,0.08633,0.1516,1000,0.57,0.5691,0.05,-0.2111,0.3838
18224,logRR,0.4581,0.1221,1000,3.75,0.0002,0.05,0.2186,0.6977
18224,RR,1.5811,0.1930,1000,8.19,<.0001,0.05,1.2024,1.9599
18230,Zero-Inflation Proportion pi,0.000155,0.007294,1000,0.02,0.9831,0.05,-0.01416,0.01447
18230,logRR,0.4674,0.1248,1000,3.75,0.0002,0.05,0.2226,0.7123
18230,RR,1.5959,0.1991,1000,8.01,<.0001,0.05,1.2051,1.9866
18293,Zero-Inflation Proportion pi,8.017E-6,0.001161,1000,0.01,0.9945,0.05,-0.00227,0.002287
18293,logRR,-1.4455,0.3878,1000,-3.73,0.0002,0.05,-2.2065,-0.6844
18293,RR,0.2356,0.09139,1000,2.58,0.0101,0.05,0.05631,0.4150
18297,Zero-Inflation Proportion pi,0.000426,,1000,,,0.05,,
18297,logRR,-1.2678,,1000,,,0.05,,
18297,RR,0.2815,,1000,,,0.05,,
18452,Zero-Inflation Proportion pi,0.000338,,1000,,,0.05,,
18452,logRR,-0.3595,,1000,,,0.05,,
18452,RR,0.6980,,1000,,,0.05,,
18462,Zero-Inflation Proportion pi,0.2417,0.1463,1000,1.65,0.0988,0.05,-0.04539,0.5289
18462,logRR,-0.3131,0.2361,1000,-1.33,0.1851,0.05,-0.7765,0.1502
18462,RR,0.7311,0.1726,1000,4.24,<.0001,0.05,0.3924,1.0699
18590,Zero-Inflation Proportion pi,0.1740,0.1249,1000,1.39,0.1640,0.05,-0.07115,0.4191
18590,logRR,0.3050,0.2036,1000,1.50,0.1343,0.05,-0.09441,0.7045
18590,RR,1.3567,0.2761,1000,4.91,<.0001,0.05,0.8148,1.8986
18796,Zero-Inflation Proportion pi,0.1580,,1000,,,0.05,,
18796,logRR,-0.00158,,1000,,,0.05,,
18796,RR,0.9984,,1000,,,0.05,,
19039,Zero-Inflation Proportion pi,0.2070,1.645E-6,1000,125878,<.0001,0.05,0.2070,0.2070
19039,logRR,0.1625,0.000031,1000,5214.76,<.0001,0.05,0.1625,0.1626
19039,RR,1.1765,0.000037,1000,32085.7,<.0001,0.05,1.1764,1.1766
19043,Zero-Inflation Proportion pi,0.1017,0.1871,1000,0.54,0.5871,0.05,-0.2656,0.4689
19043,logRR,-0.02039,0.4526,1000,-0.05,0.9641,0.05,-0.9085,0.8677
19043,RR,0.9798,0.4434,1000,2.21,0.0274,0.05,0.1096,1.8500
19058,Zero-Inflation Proportion pi,0.000248,,1000,,,0.05,,
19058,logRR,-0.7051,0.3858,1000,-1.83,0.0679,0.05,-1.4621,0.05187
19058,RR,0.4941,0.1906,1000,2.59,0.0097,0.05,0.1201,0.8680
19267,Zero-Inflation Proportion pi,0.000108,,1000,,,0.05,,
19267,logRR,-0.08053,,1000,,,0.05,,
19267,RR,0.9226,,1000,,,0.05,,
19268,Zero-Inflation Proportion pi,0.3341,0.1607,1000,2.08,0.0379,0.05,0.01876,0.6494
19268,logRR,-0.2839,0.1449,1000,-1.96,0.0505,0.05,-0.5683,0.000562
19268,RR,0.7529,0.1091,1000,6.90,<.0001,0.05,0.5387,0.9670
19600,Zero-Inflation Proportion pi,0.1882,0.07090,1000,2.65,0.0081,0.05,0.04909,0.3273
19600,logRR,-0.01750,0.3005,1000,-0.06,0.9536,0.05,-0.6071,0.5721
19600,RR,0.9827,0.2953,1000,3.33,0.0009,0.05,0.4032,1.5621
19605,Zero-Inflation Proportion pi,0.09899,0.000089,1000,1113.82,<.0001,0.05,0.09881,0.09916
19605,logRR,-0.2549,,1000,,,0.05,,
19605,RR,0.7750,,1000,,,0.05,,
19868,Zero-Inflation Proportion pi,0.1488,0.06933,1000,2.15,0.0321,0.05,0.01278,0.2849
19868,logRR,-0.1898,0.1234,1000,-1.54,0.1242,0.05,-0.4319,0.05227
19868,RR,0.8271,0.1020,1000,8.11,<.0001,0.05,0.6268,1.0273
19879,Zero-Inflation Proportion pi,0.000026,,1000,,,0.05,,
19879,logRR,-0.5232,,1000,,,0.05,,
19879,RR,0.5926,,1000,,,0.05,,
19881,Zero-Inflation Proportion pi,7.771E-8,0.000017,1000,0.00,0.9964,0.05,-0.00003,0.000034
19881,logRR,-0.6833,0.3117,1000,-2.19,0.0286,0.05,-1.2949,-0.07176
19881,RR,0.5049,0.1574,1000,3.21,0.0014,0.05,0.1961,0.8137
19884,Zero-Inflation Proportion pi,0.1291,0.1082,1000,1.19,0.2332,0.05,-0.08327,0.3414
19884,logRR,-0.2155,0.1942,1000,-1.11,0.2674,0.05,-0.5966,0.1656
19884,RR,0.8061,0.1566,1000,5.15,<.0001,0.05,0.4989,1.1134
19890,Zero-Inflation Proportion pi,0.000018,0.000674,1000,0.03,0.9789,0.05,-0.00130,0.001340
19890,logRR,-0.4374,0.3889,1000,-1.12,0.2609,0.05,-1.2005,0.3257
19890,RR,0.6457,0.2511,1000,2.57,0.0103,0.05,0.1530,1.1385
20019,Zero-Inflation Proportion pi,0.2224,,1000,,,0.05,,
20019,logRR,-0.7992,,1000,,,0.05,,
20019,RR,0.4497,,1000,,,0.05,,
20024,Zero-Inflation Proportion pi,0.2281,,1000,,,0.05,,
20024,logRR,-0.4979,,1000,,,0.05,,
