metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
49812,logRR,0.4272,,1000,,,0.05,,
49812,RR,1.5330,,1000,,,0.05,,
49813,logRR,0.5326,0.2752,1000,1.94,0.0532,0.05,-0.00740,1.0725
49813,RR,1.7033,0.4687,1000,3.63,0.0003,0.05,0.7836,2.6230
49824,logRR,1.6562,,1000,,,0.05,,
49824,RR,5.2395,,1000,,,0.05,,
49849,logRR,1.1347,0.3451,1000,3.29,0.0010,0.05,0.4575,1.8118
49849,RR,3.1101,1.0733,1000,2.90,0.0038,0.05,1.0040,5.2162
49860,logRR,1.0586,0.4236,1000,2.50,0.0126,0.05,0.2274,1.8898
49860,RR,2.8824,1.2208,1000,2.36,0.0184,0.05,0.4866,5.2781
49862,logRR,0.9003,0.2450,1000,3.67,0.0003,0.05,0.4195,1.3811
49862,RR,2.4603,0.6028,1000,4.08,<.0001,0.05,1.2774,3.6433
50002,logRR,-0.3289,0.09962,1000,-3.30,0.0010,0.05,-0.5244,-0.1334
50002,RR,0.7197,0.07170,1000,10.04,<.0001,0.05,0.5790,0.8604
50003,logRR,0.4904,0.2551,1000,1.92,0.0548,0.05,-0.01013,0.9910
50003,RR,1.6330,0.4166,1000,3.92,<.0001,0.05,0.8156,2.4504
50005,logRR,-0.1682,,1000,,,0.05,,
50005,RR,0.8452,,1000,,,0.05,,
50098,logRR,0.03108,0.1401,1000,0.22,0.8244,0.05,-0.2438,0.3060
50098,RR,1.0316,0.1445,1000,7.14,<.0001,0.05,0.7480,1.3151
50103,logRR,0.07592,0.1489,1000,0.51,0.6104,0.05,-0.2164,0.3682
50103,RR,1.0789,0.1607,1000,6.71,<.0001,0.05,0.7636,1.3942
50109,logRR,0.01884,0.1376,1000,0.14,0.8911,0.05,-0.2512,0.2889
50109,RR,1.0190,0.1402,1000,7.27,<.0001,0.05,0.7438,1.2942
50393,logRR,0.2149,0.3406,1000,0.63,0.5281,0.05,-0.4534,0.8833
50393,RR,1.2398,0.4223,1000,2.94,0.0034,0.05,0.4111,2.0685
50451,logRR,0.2708,0.2876,1000,0.94,0.3467,0.05,-0.2936,0.8351
50451,RR,1.3110,0.3770,1000,3.48,0.0005,0.05,0.5711,2.0508
50453,logRR,-0.4296,,1000,,,0.05,,
50453,RR,0.6508,,1000,,,0.05,,
50857,logRR,-0.2527,0.2286,1000,-1.11,0.2692,0.05,-0.7013,0.1959
50857,RR,0.7767,0.1775,1000,4.37,<.0001,0.05,0.4283,1.1251
50897,logRR,-0.1608,0.2699,1000,-0.60,0.5515,0.05,-0.6904,0.3689
50897,RR,0.8515,0.2298,1000,3.70,0.0002,0.05,0.4005,1.3025
51138,logRR,0.04465,0.2211,1000,0.20,0.8400,0.05,-0.3893,0.4786
51138,RR,1.0457,0.2312,1000,4.52,<.0001,0.05,0.5919,1.4994
51251,logRR,0.03483,0.1836,1000,0.19,0.8496,0.05,-0.3254,0.3951
51251,RR,1.0354,0.1901,1000,5.45,<.0001,0.05,0.6624,1.4085
51352,logRR,0.3077,0.3558,1000,0.86,0.3875,0.05,-0.3906,1.0059
51352,RR,1.3602,0.4840,1000,2.81,0.0050,0.05,0.4104,2.3100
51354,logRR,-0.5872,0.5852,1000,-1.00,0.3160,0.05,-1.7356,0.5613
51354,RR,0.5559,0.3253,1000,1.71,0.0878,0.05,-0.08252,1.1943
51781,logRR,-0.1547,0.3274,1000,-0.47,0.6367,0.05,-0.7972,0.4878
51781,RR,0.8567,0.2805,1000,3.05,0.0023,0.05,0.3063,1.4071
51817,logRR,-0.1546,0.3289,1000,-0.47,0.6383,0.05,-0.8000,0.4907
51817,RR,0.8567,0.2818,1000,3.04,0.0024,0.05,0.3038,1.4096
52013,logRR,0.2760,,1000,,,0.05,,
52013,RR,1.3179,,1000,,,0.05,,
52081,logRR,-0.1912,,1000,,,0.05,,
52081,RR,0.8260,,1000,,,0.05,,
52095,logRR,0.1963,,1000,,,0.05,,
52095,RR,1.2169,,1000,,,0.05,,
52096,logRR,0.1097,0.3026,1000,0.36,0.7170,0.05,-0.4841,0.7036
52096,RR,1.1160,0.3377,1000,3.30,0.0010,0.05,0.4533,1.7787
52111,logRR,0.3407,0.1812,1000,1.88,0.0604,0.05,-0.01490,0.6963
52111,RR,1.4059,0.2548,1000,5.52,<.0001,0.05,0.9060,1.9058
52115,logRR,0.3348,,1000,,,0.05,,
52115,RR,1.3977,,1000,,,0.05,,
52137,logRR,0.2164,0.1910,1000,1.13,0.2576,0.05,-0.1585,0.5912
52137,RR,1.2416,0.2372,1000,5.24,<.0001,0.05,0.7762,1.7069
52160,logRR,0.6728,0.2216,1000,3.04,0.0025,0.05,0.2378,1.1077
52160,RR,1.9596,0.4343,1000,4.51,<.0001,0.05,1.1073,2.8119
52162,logRR,0.6954,0.3261,1000,2.13,0.0332,0.05,0.05553,1.3352
52162,RR,2.0045,0.6536,1000,3.07,0.0022,0.05,0.7219,3.2871
52163,logRR,0.6590,0.2140,1000,3.08,0.0021,0.05,0.2391,1.0789
52163,RR,1.9328,0.4136,1000,4.67,<.0001,0.05,1.1213,2.7444
52165,logRR,-0.1743,0.2390,1000,-0.73,0.4660,0.05,-0.6434,0.2947
52165,RR,0.8400,0.2008,1000,4.18,<.0001,0.05,0.4460,1.2341
52167,logRR,0.006893,0.1988,1000,0.03,0.9724,0.05,-0.3833,0.3971
52167,RR,1.0069,0.2002,1000,5.03,<.0001,0.05,0.6140,1.3998
52168,logRR,-0.1000,0.2099,1000,-0.48,0.6338,0.05,-0.5119,0.3119
52168,RR,0.9048,0.1899,1000,4.76,<.0001,0.05,0.5321,1.2775
52239,logRR,0.2760,,1000,,,0.05,,
52239,RR,1.3179,,1000,,,0.05,,
52307,logRR,-0.1912,,1000,,,0.05,,
52307,RR,0.8260,,1000,,,0.05,,
52321,logRR,0.1963,,1000,,,0.05,,
52321,RR,1.2169,,1000,,,0.05,,
52322,logRR,0.1097,0.3026,1000,0.36,0.7170,0.05,-0.4841,0.7036
52322,RR,1.1160,0.3377,1000,3.30,0.0010,0.05,0.4533,1.7787
52338,logRR,0.3407,0.1812,1000,1.88,0.0604,0.05,-0.01490,0.6963
52338,RR,1.4059,0.2548,1000,5.52,<.0001,0.05,0.9060,1.9058
52342,logRR,0.3348,,1000,,,0.05,,
52342,RR,1.3977,,1000,,,0.05,,
52364,logRR,0.2164,0.1910,1000,1.13,0.2576,0.05,-0.1585,0.5912
52364,RR,1.2416,0.2372,1000,5.24,<.0001,0.05,0.7762,1.7069
52386,logRR,0.6728,0.2216,1000,3.04,0.0025,0.05,0.2378,1.1077
52386,RR,1.9596,0.4343,1000,4.51,<.0001,0.05,1.1073,2.8119
52388,logRR,0.6954,0.3261,1000,2.13,0.0332,0.05,0.05553,1.3352
52388,RR,2.0045,0.6536,1000,3.07,0.0022,0.05,0.7219,3.2871
52389,logRR,0.6590,0.2140,1000,3.08,0.0021,0.05,0.2391,1.0789
52389,RR,1.9328,0.4136,1000,4.67,<.0001,0.05,1.1213,2.7444
52391,logRR,-0.1743,0.2390,1000,-0.73,0.4660,0.05,-0.6434,0.2947
52391,RR,0.8400,0.2008,1000,4.18,<.0001,0.05,0.4460,1.2341
52393,logRR,0.006893,0.1988,1000,0.03,0.9724,0.05,-0.3833,0.3971
52393,RR,1.0069,0.2002,1000,5.03,<.0001,0.05,0.6140,1.3998
52394,logRR,-0.1000,0.2099,1000,-0.48,0.6338,0.05,-0.5119,0.3119
52394,RR,0.9048,0.1899,1000,4.76,<.0001,0.05,0.5321,1.2775
52535,logRR,0.3100,0.2403,1000,1.29,0.1973,0.05,-0.1616,0.7816
52535,RR,1.3635,0.3277,1000,4.16,<.0001,0.05,0.7205,2.0065
52542,logRR,0.5012,,1000,,,0.05,,
52542,RR,1.6508,,1000,,,0.05,,
52837,logRR,0.1551,0.1671,1000,0.93,0.3533,0.05,-0.1727,0.4830
52837,RR,1.1678,0.1951,1000,5.99,<.0001,0.05,0.7850,1.5507
52932,logRR,0.1424,0.1021,1000,1.39,0.1634,0.05,-0.05795,0.3428
52932,RR,1.1531,0.1177,1000,9.79,<.0001,0.05,0.9220,1.3841
52943,logRR,-0.7652,0.6383,1000,-1.20,0.2309,0.05,-2.0179,0.4874
52943,RR,0.4652,0.2970,1000,1.57,0.1175,0.05,-0.1175,1.0480
52955,logRR,-0.6658,0.3173,1000,-2.10,0.0361,0.05,-1.2884,-0.04313
52955,RR,0.5139,0.1631,1000,3.15,0.0017,0.05,0.1939,0.8338
53019,logRR,0.08502,0.2206,1000,0.39,0.7000,0.05,-0.3478,0.5179
53019,RR,1.0887,0.2401,1000,4.53,<.0001,0.05,0.6175,1.5600
54070,logRR,-0.5448,0.3949,1000,-1.38,0.1680,0.05,-1.3197,0.2302
54070,RR,0.5800,0.2290,1000,2.53,0.0115,0.05,0.1305,1.0294
54222,logRR,1.3460,0.3118,1000,4.32,<.0001,0.05,0.7343,1.9578
54222,RR,3.8422,1.1978,1000,3.21,0.0014,0.05,1.4916,6.1928
54383,logRR,-0.1547,0.2896,1000,-0.53,0.5934,0.05,-0.7231,0.4136
54383,RR,0.8567,0.2481,1000,3.45,0.0006,0.05,0.3698,1.3436
54385,logRR,0.05892,0.07196,1000,0.82,0.4131,0.05,-0.08230,0.2001
54385,RR,1.0607,0.07633,1000,13.90,<.0001,0.05,0.9109,1.2105
54388,logRR,-0.3109,0.1172,1000,-2.65,0.0081,0.05,-0.5409,-0.08101
54388,RR,0.7328,0.08586,1000,8.53,<.0001,0.05,0.5643,0.9012
54389,logRR,-0.3763,0.08661,1000,-4.34,<.0001,0.05,-0.5462,-0.2063
54389,RR,0.6864,0.05945,1000,11.55,<.0001,0.05,0.5697,0.8031
55366,logRR,0.1728,,1000,,,0.05,,
55366,RR,1.1886,,1000,,,0.05,,
55371,logRR,-0.2823,0.4732,1000,-0.60,0.5509,0.05,-1.2109,0.6462
55371,RR,0.7540,0.3568,1000,2.11,0.0348,0.05,0.05387,1.4542
55387,logRR,0.2160,,1000,,,0.05,,
55387,RR,1.2411,,1000,,,0.05,,
55546,logRR,-0.6511,0.2918,1000,-2.23,0.0259,0.05,-1.2237,-0.07852
55546,RR,0.5215,0.1522,1000,3.43,0.0006,0.05,0.2229,0.8201
55548,logRR,-0.6511,0.2918,1000,-2.23,0.0259,0.05,-1.2237,-0.07852
55548,RR,0.5215,0.1522,1000,3.43,0.0006,0.05,0.2229,0.8201
55550,logRR,-1.3243,,1000,,,0.05,,
55550,RR,0.2660,,1000,,,0.05,,
55569,logRR,-1.3006,0.3086,1000,-4.21,<.0001,0.05,-1.9061,-0.6951
55569,RR,0.2724,0.08405,1000,3.24,0.0012,0.05,0.1074,0.4373
55574,logRR,-0.9001,0.6150,1000,-1.46,0.1436,0.05,-2.1069,0.3067
55574,RR,0.4065,0.2500,1000,1.63,0.1043,0.05,-0.08407,0.8971
55576,logRR,-0.9001,0.6150,1000,-1.46,0.1436,0.05,-2.1069,0.3067
55576,RR,0.4065,0.2500,1000,1.63,0.1043,0.05,-0.08407,0.8971
55578,logRR,-0.1887,0.3384,1000,-0.56,0.5773,0.05,-0.8528,0.4754
55578,RR,0.8281,0.2802,1000,2.95,0.0032,0.05,0.2781,1.3780
55586,logRR,-1.4493,0.6384,1000,-2.27,0.0234,0.05,-2.7021,-0.1964
55586,RR,0.2347,0.1499,1000,1.57,0.1176,0.05,-0.05935,0.5288
55589,logRR,0.1873,,1000,,,0.05,,
55589,RR,1.2060,,1000,,,0.05,,
55760,logRR,-0.2452,,1000,,,0.05,,
55760,RR,0.7825,,1000,,,0.05,,
55761,logRR,0.06642,0.08141,1000,0.82,0.4147,0.05,-0.09333,0.2262
55761,RR,1.0687,0.08700,1000,12.28,<.0001,0.05,0.8980,1.2394
55767,logRR,-0.5935,0.4967,1000,-1.19,0.2324,0.05,-1.5681,0.3812
55767,RR,0.5524,0.2744,1000,2.01,0.0443,0.05,0.01400,1.0908
55768,logRR,0.4589,0.3063,1000,1.50,0.1344,0.05,-0.1422,1.0600
55768,RR,1.5824,0.4847,1000,3.26,0.0011,0.05,0.6312,2.5335
55791,logRR,0.1096,0.1298,1000,0.84,0.3986,0.05,-0.1451,0.3643
55791,RR,1.1158,0.1449,1000,7.70,<.0001,0.05,0.8316,1.4001
55793,logRR,-0.04588,0.1368,1000,-0.34,0.7374,0.05,-0.3143,0.2226
55793,RR,0.9552,0.1307,1000,7.31,<.0001,0.05,0.6987,1.2116
55795,logRR,-0.2151,0.2006,1000,-1.07,0.2838,0.05,-0.6087,0.1785
55795,RR,0.8065,0.1618,1000,4.99,<.0001,0.05,0.4890,1.1239
55796,logRR,0.1548,0.1489,1000,1.04,0.2988,0.05,-0.1374,0.4470
55796,RR,1.1674,0.1738,1000,6.72,<.0001,0.05,0.8263,1.5086
55807,logRR,0.08469,0.1156,1000,0.73,0.4638,0.05,-0.1421,0.3115
55807,RR,1.0884,0.1258,1000,8.65,<.0001,0.05,0.8416,1.3352
55808,logRR,0.06549,0.1211,1000,0.54,0.5887,0.05,-0.1721,0.3031
55808,RR,1.0677,0.1293,1000,8.26,<.0001,0.05,0.8140,1.3214
55810,logRR,-0.2452,,1000,,,0.05,,
55810,RR,0.7825,,1000,,,0.05,,
55811,logRR,0.06642,0.08141,1000,0.82,0.4147,0.05,-0.09333,0.2262
55811,RR,1.0687,0.08700,1000,12.28,<.0001,0.05,0.8980,1.2394
56546,logRR,0.08125,,1000,,,0.05,,
56546,RR,1.0846,,1000,,,0.05,,
56550,logRR,-0.02329,,1000,,,0.05,,
56550,RR,0.9770,,1000,,,0.05,,
56852,logRR,0.2736,,1000,,,0.05,,
56852,RR,1.3146,,1000,,,0.05,,
56878,logRR,-0.8334,0.2388,1000,-3.49,0.0005,0.05,-1.3019,-0.3649
56878,RR,0.4346,0.1038,1000,4.19,<.0001,0.05,0.2310,0.6382
57020,logRR,0.2522,0.3678,1000,0.69,0.4930,0.05,-0.4695,0.9739
57020,RR,1.2869,0.4733,1000,2.72,0.0067,0.05,0.3582,2.2156
57021,logRR,0.9268,0.7428,1000,1.25,0.2124,0.05,-0.5308,2.3845
57021,RR,2.5265,1.8768,1000,1.35,0.1785,0.05,-1.1563,6.2094
57022,logRR,0.5301,,1000,,,0.05,,
57022,RR,1.6991,,1000,,,0.05,,
57120,logRR,-0.02513,,1000,,,0.05,,
57120,RR,0.9752,,1000,,,0.05,,
57121,logRR,0.2205,0.3185,1000,0.69,0.4889,0.05,-0.4046,0.8456
57121,RR,1.2467,0.3971,1000,3.14,0.0017,0.05,0.4674,2.0260
57123,logRR,0.1194,0.09418,1000,1.27,0.2052,0.05,-0.06543,0.3042
57123,RR,1.1268,0.1061,1000,10.62,<.0001,0.05,0.9186,1.3350
57404,logRR,1.1349,0.2498,1000,4.54,<.0001,0.05,0.6448,1.6251
57404,RR,3.1109,0.7770,1000,4.00,<.0001,0.05,1.5861,4.6358
57413,logRR,-18.8942,829.75,1000,-0.02,0.9818,0.05,-1647.15,1609.36
57413,RR,6.228E-9,5.168E-6,1000,0.00,0.9990,0.05,-0.00001,0.000010
57670,logRR,0.1220,0.1019,1000,1.20,0.2316,0.05,-0.07802,0.3220
57670,RR,1.1298,0.1152,1000,9.81,<.0001,0.05,0.9038,1.3558
58010,logRR,-0.02873,0.08330,1000,-0.34,0.7302,0.05,-0.1922,0.1347
58010,RR,0.9717,0.08094,1000,12.01,<.0001,0.05,0.8128,1.1305
58011,logRR,-0.08459,0.2613,1000,-0.32,0.7462,0.05,-0.5973,0.4281
58011,RR,0.9189,0.2401,1000,3.83,0.0001,0.05,0.4478,1.3900
58284,logRR,29.8471,0.1347,1000,221.52,<.0001,0.05,29.5827,30.1115
58284,RR,9.171E12,1.236E12,1000,7.42,<.0001,0.05,6.746E12,1.16E13
58286,logRR,0.9480,0.2203,1000,4.30,<.0001,0.05,0.5156,1.3803
58286,RR,2.5804,0.5686,1000,4.54,<.0001,0.05,1.4647,3.6962
58370,logRR,-0.01752,,1000,,,0.05,,
58370,RR,0.9826,,1000,,,0.05,,
58371,logRR,0.01161,,1000,,,0.05,,
58371,RR,1.0117,,1000,,,0.05,,
58635,logRR,-0.1361,0.3363,1000,-0.40,0.6858,0.05,-0.7961,0.5239
58635,RR,0.8727,0.2935,1000,2.97,0.0030,0.05,0.2968,1.4487
59061,logRR,-0.01647,,1000,,,0.05,,
59061,RR,0.9837,,1000,,,0.05,,
59459,logRR,-0.2255,0.1531,1000,-1.47,0.1411,0.05,-0.5260,0.07493
59459,RR,0.7981,0.1222,1000,6.53,<.0001,0.05,0.5583,1.0379
59901,logRR,0.2475,0.1073,1000,2.31,0.0213,0.05,0.03691,0.4580
59901,RR,1.2808,0.1374,1000,9.32,<.0001,0.05,1.0111,1.5505
59911,logRR,0.3124,0.1097,1000,2.85,0.0045,0.05,0.09723,0.5276
59911,RR,1.3668,0.1499,1000,9.12,<.0001,0.05,1.0726,1.6609
60179,logRR,-0.01269,0.06021,1000,-0.21,0.8331,0.05,-0.1308,0.1055
60179,RR,0.9874,0.05945,1000,16.61,<.0001,0.05,0.8707,1.1040
60190,logRR,-0.5510,0.1277,1000,-4.31,<.0001,0.05,-0.8016,-0.3004
60190,RR,0.5764,0.07361,1000,7.83,<.0001,0.05,0.4319,0.7208
60251,logRR,0.2335,,1000,,,0.05,,
60251,RR,1.2630,,1000,,,0.05,,
60274,logRR,-0.04355,,1000,,,0.05,,
60274,RR,0.9574,,1000,,,0.05,,
60363,logRR,-0.2932,0.2623,1000,-1.12,0.2638,0.05,-0.8079,0.2214
60363,RR,0.7459,0.1956,1000,3.81,0.0001,0.05,0.3620,1.1297
60489,logRR,-0.9952,0.2514,1000,-3.96,<.0001,0.05,-1.4885,-0.5020
60489,RR,0.3696,0.09291,1000,3.98,<.0001,0.05,0.1873,0.5520
60531,logRR,0.2464,0.1762,1000,1.40,0.1623,0.05,-0.09940,0.5922
60531,RR,1.2794,0.2255,1000,5.67,<.0001,0.05,0.8370,1.7219
60533,logRR,0.2262,,1000,,,0.05,,
60533,RR,1.2539,,1000,,,0.05,,
60546,logRR,0.8429,0.1255,1000,6.72,<.0001,0.05,0.5967,1.0891
60546,RR,2.3231,0.2915,1000,7.97,<.0001,0.05,1.7512,2.8951
60547,logRR,2.2310,0.4025,1000,5.54,<.0001,0.05,1.4412,3.0208
60547,RR,9.3093,3.7467,1000,2.48,0.0131,0.05,1.9570,16.6616
60548,logRR,0.7238,0.3397,1000,2.13,0.0334,0.05,0.05713,1.3904
60548,RR,2.0622,0.7005,1000,2.94,0.0033,0.05,0.6875,3.4369
60549,logRR,1.4209,0.3404,1000,4.17,<.0001,0.05,0.7530,2.0889
60549,RR,4.1409,1.4095,1000,2.94,0.0034,0.05,1.3750,6.9069
60550,logRR,1.0369,0.4340,1000,2.39,0.0171,0.05,0.1852,1.8885
60550,RR,2.8204,1.2240,1000,2.30,0.0214,0.05,0.4184,5.2224
60607,logRR,-0.04786,0.2762,1000,-0.17,0.8624,0.05,-0.5898,0.4940
60607,RR,0.9533,0.2632,1000,3.62,0.0003,0.05,0.4367,1.4698
60649,logRR,-179.95,,1000,,,0.05,,
60649,RR,7.05E-79,,1000,,,0.05,,
60650,logRR,0.02936,0.3425,1000,0.09,0.9317,0.05,-0.6428,0.7015
60650,RR,1.0298,0.3527,1000,2.92,0.0036,0.05,0.3376,1.7220
60652,logRR,-1.1661,0.6183,1000,-1.89,0.0596,0.05,-2.3795,0.04723
60652,RR,0.3116,0.1927,1000,1.62,0.1061,0.05,-0.06647,0.6896
60653,logRR,-0.7164,0.1884,1000,-3.80,0.0002,0.05,-1.0862,-0.3467
60653,RR,0.4885,0.09205,1000,5.31,<.0001,0.05,0.3079,0.6691
60654,logRR,-0.5649,3.6097,1000,-0.16,0.8757,0.05,-7.6483,6.5185
60654,RR,0.5684,2.0517,1000,0.28,0.7818,0.05,-3.4578,4.5946
60655,logRR,-1.4166,,1000,,,0.05,,
60655,RR,0.2425,,1000,,,0.05,,
60657,logRR,0.01162,0.6548,1000,0.02,0.9859,0.05,-1.2733,1.2966
60657,RR,1.0117,0.6625,1000,1.53,0.1270,0.05,-0.2883,2.3117
60742,logRR,1.3179,,1000,,,0.05,,
60742,RR,3.7356,,1000,,,0.05,,
60981,logRR,0.09032,0.1598,1000,0.57,0.5720,0.05,-0.2232,0.4038
60981,RR,1.0945,0.1749,1000,6.26,<.0001,0.05,0.7514,1.4377
60988,logRR,0.9527,,1000,,,0.05,,
60988,RR,2.5926,,1000,,,0.05,,
61057,logRR,0.1521,0.2069,1000,0.73,0.4626,0.05,-0.2540,0.5582
61057,RR,1.1643,0.2409,1000,4.83,<.0001,0.05,0.6914,1.6371
61088,logRR,0.1156,0.2909,1000,0.40,0.6910,0.05,-0.4552,0.6864
61088,RR,1.1226,0.3265,1000,3.44,0.0006,0.05,0.4818,1.7634
61175,logRR,0.1533,0.4043,1000,0.38,0.7046,0.05,-0.6401,0.9468
61175,RR,1.1657,0.4713,1000,2.47,0.0136,0.05,0.2408,2.0906
61207,logRR,0.2178,0.4724,1000,0.46,0.6449,0.05,-0.7092,1.1448
61207,RR,1.2433,0.5874,1000,2.12,0.0345,0.05,0.09074,2.3960
62016,logRR,0.1171,0.1702,1000,0.69,0.4917,0.05,-0.2170,0.4512
62016,RR,1.1242,0.1914,1000,5.87,<.0001,0.05,0.7487,1.4998
62527,logRR,0.01205,0.2686,1000,0.04,0.9642,0.05,-0.5150,0.5391
62527,RR,1.0121,0.2718,1000,3.72,0.0002,0.05,0.4787,1.5456
62862,logRR,-0.2574,0.3704,1000,-0.69,0.4873,0.05,-0.9842,0.4695
62862,RR,0.7731,0.2864,1000,2.70,0.0071,0.05,0.2111,1.3350
62863,logRR,-0.3460,0.2172,1000,-1.59,0.1114,0.05,-0.7722,0.08019
62863,RR,0.7075,0.1537,1000,4.60,<.0001,0.05,0.4060,1.0090
63756,logRR,0.1392,0.06953,1000,2.00,0.0455,0.05,0.002780,0.2757
63756,RR,1.1494,0.07992,1000,14.38,<.0001,0.05,0.9926,1.3062
63759,logRR,0.4011,,1000,,,0.05,,
63759,RR,1.4935,,1000,,,0.05,,
63999,logRR,-0.4697,0.2347,1000,-2.00,0.0456,0.05,-0.9303,-0.00920
63999,RR,0.6252,0.1467,1000,4.26,<.0001,0.05,0.3373,0.9131
64044,logRR,-0.4697,0.2347,1000,-2.00,0.0456,0.05,-0.9303,-0.00920
64044,RR,0.6252,0.1467,1000,4.26,<.0001,0.05,0.3373,0.9131
64449,logRR,1.0965,0.3594,1000,3.05,0.0023,0.05,0.3913,1.8017
64449,RR,2.9937,1.0758,1000,2.78,0.0055,0.05,0.8825,5.1049
64452,logRR,0.2707,0.1338,1000,2.02,0.0432,0.05,0.008244,0.5332
64452,RR,1.3109,0.1753,1000,7.48,<.0001,0.05,0.9668,1.6550
64463,logRR,0.3077,0.4990,1000,0.62,0.5376,0.05,-0.6714,1.2868
64463,RR,1.3603,0.6787,1000,2.00,0.0453,0.05,0.02840,2.6922
64464,logRR,2.0816,0.8673,1000,2.40,0.0166,0.05,0.3797,3.7835
64464,RR,8.0171,6.9530,1000,1.15,0.2492,0.05,-5.6271,21.6612
64467,logRR,0.5057,0.5755,1000,0.88,0.3797,0.05,-0.6236,1.6351
64467,RR,1.6582,0.9543,1000,1.74,0.0826,0.05,-0.2144,3.5309
64470,logRR,1.0516,0.4627,1000,2.27,0.0233,0.05,0.1436,1.9597
64470,RR,2.8623,1.3245,1000,2.16,0.0309,0.05,0.2632,5.4615
64546,logRR,1.3258,0.5059,1000,2.62,0.0089,0.05,0.3330,2.3187
64546,RR,3.7654,1.9051,1000,1.98,0.0484,0.05,0.02696,7.5038
64578,logRR,-0.08048,0.1957,1000,-0.41,0.6809,0.05,-0.4644,0.3035
64578,RR,0.9227,0.1805,1000,5.11,<.0001,0.05,0.5684,1.2769
64865,logRR,0.7483,0.3827,1000,1.96,0.0508,0.05,-0.00270,1.4993
64865,RR,2.1134,0.8088,1000,2.61,0.0091,0.05,0.5262,3.7005
65239,logRR,0.2961,0.2213,1000,1.34,0.1812,0.05,-0.1382,0.7303
65239,RR,1.3445,0.2975,1000,4.52,<.0001,0.05,0.7607,1.9283
65553,logRR,0.2595,0.2399,1000,1.08,0.2798,0.05,-0.2113,0.7303
65553,RR,1.2962,0.3110,1000,4.17,<.0001,0.05,0.6860,1.9065
65591,logRR,0.8534,0.2921,1000,2.92,0.0036,0.05,0.2802,1.4266
65591,RR,2.3477,0.6858,1000,3.42,0.0006,0.05,1.0020,3.6934
65940,logRR,0.09144,0.1033,1000,0.89,0.3762,0.05,-0.1112,0.2941
65940,RR,1.0957,0.1132,1000,9.68,<.0001,0.05,0.8737,1.3178
65944,logRR,0.1449,0.2168,1000,0.67,0.5039,0.05,-0.2805,0.5703
65944,RR,1.1560,0.2506,1000,4.61,<.0001,0.05,0.6642,1.6477
65945,logRR,0.08847,,1000,,,0.05,,
65945,RR,1.0925,,1000,,,0.05,,
65947,logRR,0.2199,0.1282,1000,1.72,0.0866,0.05,-0.03169,0.4714
65947,RR,1.2459,0.1597,1000,7.80,<.0001,0.05,0.9325,1.5593
65949,logRR,-0.1718,0.3710,1000,-0.46,0.6434,0.05,-0.8998,0.5562
65949,RR,0.8421,0.3124,1000,2.70,0.0071,0.05,0.2291,1.4552
65957,logRR,0.08958,,1000,,,0.05,,
65957,RR,1.0937,,1000,,,0.05,,
65958,logRR,0.06441,0.1114,1000,0.58,0.5631,0.05,-0.1541,0.2829
65958,RR,1.0665,0.1188,1000,8.98,<.0001,0.05,0.8335,1.2996
65968,logRR,0.2026,0.2418,1000,0.84,0.4023,0.05,-0.2719,0.6771
65968,RR,1.2246,0.2961,1000,4.14,<.0001,0.05,0.6435,1.8057
65973,logRR,0.1962,0.1822,1000,1.08,0.2818,0.05,-0.1613,0.5537
65973,RR,1.2168,0.2217,1000,5.49,<.0001,0.05,0.7818,1.6518
65977,logRR,0.1175,0.1160,1000,1.01,0.3113,0.05,-0.1101,0.3452
65977,RR,1.1247,0.1305,1000,8.62,<.0001,0.05,0.8687,1.3807
65979,logRR,0.4620,,1000,,,0.05,,
65979,RR,1.5873,,1000,,,0.05,,
65990,logRR,0.09077,0.1095,1000,0.83,0.4075,0.05,-0.1242,0.3057
65990,RR,1.0950,0.1199,1000,9.13,<.0001,0.05,0.8597,1.3304
65994,logRR,0.2295,,1000,,,0.05,,
65994,RR,1.2579,,1000,,,0.05,,
65995,logRR,0.09506,0.1538,1000,0.62,0.5368,0.05,-0.2068,0.3970
65995,RR,1.0997,0.1692,1000,6.50,<.0001,0.05,0.7677,1.4317
65997,logRR,0.1686,0.1340,1000,1.26,0.2088,0.05,-0.09446,0.4316
65997,RR,1.1836,0.1587,1000,7.46,<.0001,0.05,0.8723,1.4950
65999,logRR,0.1040,0.2709,1000,0.38,0.7012,0.05,-0.4276,0.6356
65999,RR,1.1096,0.3006,1000,3.69,0.0002,0.05,0.5197,1.6994
66018,logRR,0.1713,,1000,,,0.05,,
66018,RR,1.1868,,1000,,,0.05,,
66031,logRR,0.1055,0.4662,1000,0.23,0.8209,0.05,-0.8093,1.0204
66031,RR,1.1113,0.5181,1000,2.14,0.0322,0.05,0.09462,2.1280
66042,logRR,0.09857,0.08853,1000,1.11,0.2658,0.05,-0.07515,0.2723
66042,RR,1.1036,0.09770,1000,11.30,<.0001,0.05,0.9119,1.2953
66046,logRR,0.1630,0.2239,1000,0.73,0.4666,0.05,-0.2763,0.6023
66046,RR,1.1771,0.2635,1000,4.47,<.0001,0.05,0.6600,1.6941
66047,logRR,0.08847,,1000,,,0.05,,
66047,RR,1.0925,,1000,,,0.05,,
